canton,year,building_type,product,n,price_median_chf_kwh,price_p10_chf_kwh,price_p90_chf_kwh,price_mean_chf_kwh,fixed_median_chf_year,fixed_p10_chf_year,fixed_p90_chf_year,grid_chf_kwh_mean,energy_supply_chf_kwh_mean,community_fees_chf_kwh_mean,kev_chf_kwh_mean,metering_var_chf_kwh_mean,price_ttc_median_chf_kwh,price_ttc_p10_chf_kwh,price_ttc_p90_chf_kwh
Neuchâtel,2014,maison_individuelle,Standard product,8.0,0.2083425,0.184234,0.24425,0.210686875,,,,0.10220125,0.08927,0.015600000000000001,0.006,,0.2252182425,0.199156954,0.26403425
Neuchâtel,2015,appartement,Standard product,7.0,0.18196,0.15705999999999998,0.230446,0.18842571428571428,,,,0.07283714285714285,0.08532999999999999,0.017057142857142858,0.011,,0.19669876,0.16978185999999998,0.24911212600000002
Neuchâtel,2015,maison_individuelle,Standard product,8.0,0.211155,0.181228,0.24944999999999998,0.21266250000000003,,,,0.10246375,0.08319875,0.015600000000000001,0.011000000000000001,,0.228258555,0.19590746799999997,0.26965544999999996
Neuchâtel,2016,appartement,Standard product,7.0,0.18396,0.159092,0.223798,0.18734857142857142,,,,0.0732,0.08306142857142858,0.017057142857142858,0.013,,0.19886076,0.171978452,0.241925638
Neuchâtel,2016,maison_individuelle,Standard product,8.0,0.20921,0.178427,0.245936,0.21003,,,,0.1060925,0.08012625,0.015600000000000001,0.013000000000000001,,0.22615600999999996,0.192879587,0.26585681599999994
Neuchâtel,2017,appartement,Standard product,7.0,0.17920999999999998,0.152898,0.216551,0.18136214285714283,,,,0.07142428571428572,0.07777999999999999,0.015985714285714287,0.015,,0.19372600999999998,0.16528273799999998,0.234091631
Neuchâtel,2017,maison_individuelle,Standard product,8.0,0.199045,0.17366499999999999,0.24195599999999998,0.20347125,,,,0.097445,0.073765,0.015600000000000001,0.015,,0.215167645,0.187731865,0.26155443599999995
Neuchâtel,2018,appartement,Cheapest product,7.0,0.17971,0.150196,0.21429,0.1795314285714286,,,,0.06738857142857142,0.07304142857142858,0.0161,0.022999999999999996,,0.19426651,0.162361876,0.23164749
Neuchâtel,2018,appartement,Standard product,7.0,0.18061,0.150196,0.21852,0.18109285714285717,,,,0.06738857142857144,0.07460571428571429,0.0161,0.022999999999999996,,0.19523940999999997,0.162361876,0.23622012
Neuchâtel,2018,maison_individuelle,Cheapest product,8.0,0.200205,0.174418,0.239318,0.20310125,,,,0.09514500000000001,0.0679525,0.017,0.023,,0.216421605,0.188545858,0.258702758
Neuchâtel,2018,maison_individuelle,Standard product,8.0,0.200205,0.174418,0.24816,0.20524875,,,,0.09514500000000001,0.0701,0.017,0.023,,0.216421605,0.188545858,0.26826096
Neuchâtel,2019,appartement,Cheapest product,7.0,0.18146,0.148984,0.215556,0.17990571428571428,,,,0.06564714285714286,0.07706428571428571,0.012514285714285714,0.022999999999999996,,0.19615826,0.16105170400000002,0.233016036
Neuchâtel,2019,appartement,Standard product,7.0,0.1814,0.148984,0.22142,0.18160714285714286,,,,0.06564714285714286,0.07835857142857143,0.012514285714285714,0.022999999999999996,,0.1960934,0.16105170400000002,0.23935502
Neuchâtel,2019,maison_individuelle,Cheapest product,8.0,0.20104,0.1759,0.24165199999999998,0.20470875,,,,0.09095,0.07218374999999999,0.015,0.023,,0.21732424,0.19014789999999998,0.26122581199999995
Neuchâtel,2019,maison_individuelle,Standard product,8.0,0.20220500000000002,0.176077,0.247259,0.20668,,,,0.09017312499999999,0.07446875,0.015,0.023,,0.21858360500000001,0.190339237,0.26728697900000004
Neuchâtel,2020,appartement,Cheapest product,7.0,0.20257000000000003,0.15313200000000002,0.21667799999999998,0.1873357142857143,,,,0.05782,0.09394142857142858,0.012571428571428572,0.022999999999999996,,0.21897817000000003,0.165535692,0.23422891799999998
Neuchâtel,2020,appartement,Standard product,7.0,0.18530000000000002,0.13917000000000002,0.225703,0.18138214285714288,,,,0.06497,0.08189428571428571,0.012571428571428572,0.022999999999999996,,0.20030930000000002,0.15044277,0.24398494299999998
Neuchâtel,2020,maison_individuelle,Cheapest product,8.0,0.20507,0.175905,0.254263,0.2101625,,,,0.0869075,0.08425375,0.016,0.023,,0.22168067,0.190153305,0.274858303
Neuchâtel,2020,maison_individuelle,Standard product,8.0,0.20721,0.16673449999999998,0.255077,0.20949062499999999,,,,0.09007875,0.07858000000000001,0.016,0.023,,0.22399400999999997,0.18023999449999997,0.27573823699999994
Neuchâtel,2021,appartement,Cheapest product,7.0,0.1782,0.145604,0.211778,0.17670428571428573,,,,0.06716428571428572,0.07342714285714284,0.01302857142857143,0.022999999999999996,,0.19263419999999998,0.157397924,0.228932018
Neuchâtel,2021,appartement,Standard product,7.0,0.1782,0.145604,0.211778,0.17670428571428573,,,,0.0671642857142857,0.07342714285714284,0.013028571428571428,0.022999999999999996,,0.19263419999999998,0.157397924,0.228932018
Neuchâtel,2021,maison_individuelle,Cheapest product,8.0,0.19776,0.17200900000000002,0.239192,0.20164625,,,,0.09488750000000001,0.06875625,0.015,0.023,,0.21377856,0.185941729,0.25856655199999995
Neuchâtel,2021,maison_individuelle,Standard product,8.0,0.19776,0.17200900000000002,0.239192,0.20164625,,,,0.0948875,0.06875624999999999,0.015,0.023,,0.21377856,0.185941729,0.25856655199999995
Neuchâtel,2022,appartement,Cheapest product,7.0,0.18977,0.158354,0.21514,0.18667071428571427,,,,0.06618571428571428,0.07995571428571427,0.014285714285714285,0.022999999999999996,,0.20514137,0.17118067399999998,0.23256634
Neuchâtel,2022,appartement,Standard product,7.0,0.19073,0.158354,0.21855500000000003,0.18807499999999996,,,,0.06618571428571429,0.08484214285714287,0.014285714285714287,0.022999999999999996,,0.20617913000000002,0.17118067399999998,0.23625795500000002
Neuchâtel,2022,maison_individuelle,Cheapest product,8.0,0.208775,0.182098,0.2517535,0.21252187500000003,,,,0.10431875,0.07780062500000001,0.016,0.023,,0.22568577499999998,0.196847938,0.2721455335
Neuchâtel,2022,maison_individuelle,Standard product,8.0,0.209395,0.182098,0.258095,0.2143925,,,,0.10431875,0.08255812500000001,0.016,0.023,,0.22635599499999998,0.196847938,0.27900069499999997
Neuchâtel,2023,appartement,Cheapest product,7.0,0.24227,0.19111399999999998,0.25966799999999995,0.22731571428571426,,,,0.06215428571428572,0.12958857142857141,0.012571428571428572,0.022999999999999996,,0.26189387000000003,0.20659423399999996,0.280701108
Neuchâtel,2023,appartement,Standard product,7.0,0.26731,0.23011600000000001,0.318646,0.26908714285714286,,,,0.08655214285714286,0.13963142857142857,0.014285714285714287,0.022999999999999996,,0.28896211,0.248755396,0.344456326
Neuchâtel,2023,maison_individuelle,Cheapest product,8.0,0.24582500000000002,0.21529200000000004,0.296335,0.25085874999999996,,,,0.0919075,0.11995375,0.016,0.023,,0.26573682499999995,0.23273065200000004,0.32033813499999997
Neuchâtel,2023,maison_individuelle,Standard product,8.0,0.30638,0.27128,0.35427600000000004,0.30876000000000003,,,,0.12045562500000001,0.14667875,0.016,0.023,,0.33119677999999997,0.29325368,0.382972356
Neuchâtel,2024,appartement,Cheapest product,7.0,0.31277,0.26413,0.330168,0.2988942857142857,,,,0.08230714285714284,0.1775885714285714,0.016,0.022999999999999996,,0.33810437,0.28552453,0.356911608
Neuchâtel,2024,appartement,Standard product,7.0,0.32093000000000005,0.27110799999999996,0.36811600000000005,0.3164271428571429,,,,0.09839357142857143,0.1803,0.014285714285714287,0.022999999999999996,,0.34692533000000003,0.29306774799999996,0.397933396
Neuchâtel,2024,maison_individuelle,Cheapest product,8.0,0.31632499999999997,0.285792,0.36683499999999997,0.32135875,,,,0.1144075,0.16795375,0.016,0.023,,0.34194732499999997,0.308941152,0.3965486349999999
Neuchâtel,2024,maison_individuelle,Standard product,8.0,0.34987999999999997,0.31505350000000004,0.40198,0.353533125,,,,0.129994375,0.18454125,0.016,0.023,,0.37822027999999996,0.3405728335,0.43454038
Neuchâtel,2025,appartement,Cheapest product,7.0,0.25427,0.200316,0.274722,0.23982714285714285,,,,0.10411142857142856,0.10078571428571428,0.01192857142857143,0.022999999999999996,,0.27486587,0.21654159599999998,0.296974482
Neuchâtel,2025,appartement,Standard product,7.0,0.28757,0.23187900000000003,0.317354,0.27471285714285715,,,,0.09094428571428571,0.14648285714285714,0.014285714285714287,0.022999999999999996,,0.31086316999999997,0.250661199,0.34305967400000004
Neuchâtel,2025,maison_individuelle,Cheapest product,8.0,0.29191500000000004,0.260141,0.349626,0.29991875,,,,0.15695625,0.103965,0.016,0.023,,0.31556011500000003,0.281212421,0.377945706
Neuchâtel,2025,maison_individuelle,Standard product,8.0,0.301415,0.2665925,0.36192250000000004,0.307635,,,,0.12425625,0.14328625,0.016,0.023,,0.325829615,0.2881864925,0.39123822249999995
Neuchâtel,2026,appartement,Cheapest product,7.0,0.24877,0.194816,0.269222,0.2343285714285714,136.2,72.0,564.0,0.10159,0.09578428571428572,0.01192857142857143,0.022999999999999996,0.002024285714285714,0.26892036999999996,0.21059609599999998,0.291028982
Neuchâtel,2026,appartement,Standard product,7.0,0.259065,0.201774,0.271888,0.23941285714285712,147.6,72.0,357.6,0.07794714285714287,0.1337728571428571,0.014285714285714287,0.011499999999999998,0.0019071428571428573,0.280049265,0.218117694,0.293910928
Neuchâtel,2026,maison_individuelle,Cheapest product,8.0,0.28641500000000003,0.256303,0.34412599999999993,0.29511125,72.0,72.0,93.6,0.13977875,0.098965,0.016,0.023,0.017369999999999997,0.309614615,0.27706354299999997,0.37200020599999994
Neuchâtel,2026,maison_individuelle,Standard product,8.0,0.27532,0.24435599999999996,0.3248385,0.280268125,72.0,72.0,72.72,0.09985625000000001,0.13197,0.016,0.0115,0.0167,0.29762092,0.264148836,0.35115041849999995
Nidwalden,2011,appartement,Standard product,7.0,0.15638,0.135852,0.164944,0.15203571428571427,,,,0.06773571428571427,0.07240285714285714,0.0073999999999999995,0.0045,,0.16904677999999998,0.146856012,0.178304464
Nidwalden,2011,maison_individuelle,Standard product,8.0,0.16452499999999998,0.142658,0.209257,0.17079875,,,,0.10050499999999998,0.0565925,0.0092,0.0045000000000000005,,0.17785152499999998,0.154213298,0.22620681699999998
Nidwalden,2012,appartement,Standard product,7.0,0.13202999999999998,0.127228,0.16797800000000002,0.14301571428571427,,,,0.05891428571428571,0.0704057142857143,0.0092,0.0045,,0.14272442999999999,0.13753346800000002,0.181584218
Nidwalden,2012,maison_individuelle,Standard product,8.0,0.16694,0.144735,0.212035,0.17319250000000003,,,,0.096405,0.06308749999999999,0.0092,0.0045000000000000005,,0.18046214,0.15645853499999998,0.229209835
Nidwalden,2013,appartement,Standard product,7.0,0.13512000000000002,0.129948,0.16741799999999998,0.14483571428571426,,,,0.055804285714285716,0.07533142857142858,0.0092,0.0045,,0.14606472,0.140473788,0.180978858
Nidwalden,2013,maison_individuelle,Standard product,8.0,0.166295,0.14402500000000001,0.21142,0.17253125000000002,,,,0.08986125,0.06897,0.0092,0.0045000000000000005,,0.17976489499999998,0.15569102499999998,0.22854502
Nidwalden,2014,appartement,Standard product,7.0,0.14517,0.13314800000000002,0.173246,0.15073285714285717,,,,0.060142857142857144,0.07459142857142857,0.01,0.005999999999999999,,0.15692877,0.143932988,0.187278926
Nidwalden,2014,maison_individuelle,Standard product,8.0,0.17201500000000003,0.14970599999999998,0.217221,0.17826124999999998,,,,0.09316125,0.0691,0.01,0.006,,0.185948215,0.161832186,0.234815901
Nidwalden,2015,appartement,Standard product,7.0,0.14685,0.134924,0.177606,0.15247000000000002,,,,0.06014285714285715,0.07132857142857144,0.01,0.011,,0.15874485,0.14585284399999998,0.191992086
Nidwalden,2015,maison_individuelle,Standard product,8.0,0.17624,0.15770800000000001,0.217508,0.18266125,,,,0.09241375,0.0692475,0.01,0.011000000000000001,,0.19051543999999998,0.170482348,0.23512614799999998
Nidwalden,2016,appartement,Standard product,7.0,0.15103,0.139658,0.181394,0.1568142857142857,,,,0.06328428571428571,0.07053000000000001,0.01,0.013,,0.16326343,0.15097029799999998,0.196086914
Nidwalden,2016,maison_individuelle,Standard product,8.0,0.184195,0.16689299999999999,0.22413599999999997,0.19074999999999998,,,,0.097705,0.070045,0.01,0.013000000000000001,,0.19911479499999998,0.18041133299999998,0.24229101599999997
Nidwalden,2017,appartement,Standard product,7.0,0.15088,0.138158,0.176894,0.15482142857142858,,,,0.059291428571428564,0.07053000000000001,0.01,0.015,,0.16310128,0.14934879799999998,0.191222414
Nidwalden,2017,maison_individuelle,Standard product,8.0,0.179695,0.162444,0.219636,0.18623875,,,,0.09119250000000001,0.070045,0.01,0.015,,0.194250295,0.175601964,0.237426516
Nidwalden,2018,appartement,Standard product,7.0,0.15808,0.14535800000000001,0.184094,0.16202142857142857,,,,0.05849142857142857,0.07053000000000001,0.01,0.022999999999999996,,0.17088448,0.157131998,0.199005614
Nidwalden,2018,maison_individuelle,Standard product,8.0,0.186895,0.169644,0.22683599999999998,0.19343875,,,,0.0903925,0.070045,0.01,0.023,,0.202033495,0.183385164,0.24520971599999997
Nidwalden,2019,appartement,Standard product,7.0,0.15596,0.14455800000000002,0.17707799999999999,0.15902285714285713,,,,0.056605714285714294,0.06941714285714286,0.01,0.022999999999999996,,0.16859275999999998,0.156267198,0.191421318
Nidwalden,2019,maison_individuelle,Standard product,8.0,0.182665,0.166233,0.221716,0.18927125,,,,0.08832875,0.0679425,0.01,0.023,,0.19746086499999999,0.17969787299999998,0.239674996
Nidwalden,2020,appartement,Standard product,7.0,0.15696,0.143758,0.17473,0.15832142857142856,,,,0.05634857142857143,0.06897142857142857,0.01,0.022999999999999996,,0.16967375999999998,0.155402398,0.18888312999999998
Nidwalden,2020,maison_individuelle,Standard product,8.0,0.181005,0.164778,0.21984,0.18763125,,,,0.08752875,0.06710250000000001,0.01,0.023,,0.195666405,0.178125018,0.23764703999999998
Nidwalden,2021,appartement,Standard product,7.0,0.14596,0.130108,0.16842000000000001,0.14750857142857146,,,,0.05426571428571429,0.06024285714285714,0.01,0.022999999999999996,,0.15778276,0.140646748,0.18206202000000002
Nidwalden,2021,maison_individuelle,Standard product,8.0,0.17998000000000003,0.164412,0.218505,0.18668374999999998,,,,0.082345,0.07133874999999999,0.01,0.023,,0.19455838000000003,0.177729372,0.236203905
Nidwalden,2022,appartement,Standard product,7.0,0.14704,0.128404,0.16842000000000001,0.14725428571428573,,,,0.05701142857142857,0.05724285714285714,0.01,0.022999999999999996,,0.15895024,0.138804724,0.18206202000000002
Nidwalden,2022,maison_individuelle,Standard product,8.0,0.17998000000000003,0.164412,0.218505,0.18668374999999998,,,,0.085345,0.06833875,0.01,0.023,,0.19455838000000003,0.177729372,0.236203905
Nidwalden,2023,appartement,Standard product,7.0,0.15728,0.135588,0.17642000000000002,0.15548285714285712,,,,0.06523999999999999,0.05724285714285714,0.01,0.022999999999999996,,0.17001968,0.14657062799999998,0.19071002
Nidwalden,2023,maison_individuelle,Standard product,8.0,0.18797999999999998,0.17241199999999998,0.226505,0.19468375,,,,0.09334500000000001,0.06833875,0.01,0.023,,0.20320637999999996,0.18637737199999999,0.24485190499999998
Nidwalden,2024,appartement,Standard product,7.0,0.18117999999999998,0.15434,0.19492600000000002,0.17579428571428574,,,,0.08555142857142857,0.05724285714285714,0.01,0.022999999999999996,,0.19585557999999997,0.16684153999999998,0.210715006
Nidwalden,2024,maison_individuelle,Standard product,8.0,0.210345,0.190077,0.26104,0.21931125,,,,0.1179725,0.06833875,0.01,0.023,,0.227382945,0.20547323699999998,0.28218424
Nidwalden,2025,appartement,Standard product,7.0,0.18248,0.14264000000000002,0.196226,0.17152285714285714,,,,0.08127999999999999,0.05724285714285714,0.01,0.022999999999999996,,0.19726088,0.15419384,0.212120306
Nidwalden,2025,maison_individuelle,Standard product,8.0,0.21164500000000003,0.191377,0.26234,0.22061124999999998,,,,0.11927249999999999,0.06833875,0.01,0.023,,0.228788245,0.20687853699999997,0.28358954
Nidwalden,2026,appartement,Standard product,7.0,0.18198,0.142168,0.195726,0.17103285714285715,144.0,66.0,480.0,0.07891857142857142,0.05725142857142857,0.01,0.022999999999999996,0.0018628571428571433,0.19672038,0.153683608,0.211579806
Nidwalden,2026,maison_individuelle,Standard product,8.0,0.21114499999999997,0.190877,0.26184,0.22011124999999998,66.0,66.0,66.0,0.10348625,0.06833875,0.01,0.023,0.01528875,0.228247745,0.20633803699999997,0.28304904
Obwalden,2011,appartement,Standard product,7.0,0.16344,0.12959400000000001,0.211806,0.16650285714285712,,,,0.07849714285714283,0.08350714285714286,0.0,0.0045,,0.17667864,0.14009111400000002,0.228962286
Obwalden,2011,maison_individuelle,Standard product,8.0,0.195415,0.15979100000000002,0.26330800000000004,0.20395000000000002,,,,0.11287624999999998,0.08657374999999999,0.0,0.0045000000000000005,,0.211243615,0.17273407100000002,0.284635948
Obwalden,2012,appartement,Standard product,7.0,0.1675,0.137986,0.20073000000000002,0.16769285714285714,,,,0.06645571428571428,0.08688,0.009857142857142858,0.0045,,0.1810675,0.149162866,0.21698913
Obwalden,2012,maison_individuelle,Standard product,8.0,0.20265,0.173505,0.25731,0.20932,,,,0.1048325,0.08799,0.012,0.0045000000000000005,,0.21906465,0.18755890499999997,0.27815210999999995
Obwalden,2013,appartement,Standard product,7.0,0.16091999999999998,0.134894,0.192498,0.1623085714285714,,,,0.059244285714285715,0.08870714285714286,0.009857142857142858,0.0045,,0.17395451999999997,0.14582041399999998,0.208090338
Obwalden,2013,maison_individuelle,Standard product,8.0,0.192925,0.16639800000000002,0.242772,0.19902875,,,,0.09239250000000002,0.09013499999999999,0.012,0.0045000000000000005,,0.208551925,0.17987623800000002,0.262436532
Obwalden,2014,appartement,Standard product,7.0,0.16646999999999998,0.137878,0.201,0.16763285714285714,,,,0.06645857142857144,0.08331857142857144,0.011857142857142858,0.005999999999999999,,0.17995406999999997,0.14904611799999998,0.217281
Obwalden,2014,maison_individuelle,Standard product,8.0,0.2011,0.174519,0.25079,0.20712624999999998,,,,0.10165500000000001,0.0854675,0.013999999999999999,0.006,,0.2173891,0.188655039,0.27110398999999996
Obwalden,2015,appartement,Standard product,7.0,0.16754000000000002,0.13419199999999998,0.21146,0.16942285714285715,,,,0.07204142857142858,0.07452857142857143,0.011857142857142858,0.011,,0.18111074000000002,0.14506155199999998,0.22858826
Obwalden,2015,maison_individuelle,Standard product,8.0,0.21089000000000002,0.184222,0.260676,0.21691125,,,,0.10844250000000001,0.0834675,0.013999999999999999,0.011000000000000001,,0.22797209000000002,0.199143982,0.281790756
Obwalden,2016,appartement,Standard product,7.0,0.16316,0.130424,0.203824,0.16421428571428573,,,,0.07207285714285715,0.06728714285714285,0.011857142857142858,0.013,,0.17637596,0.14098834400000002,0.22033374400000003
Obwalden,2016,maison_individuelle,Standard product,8.0,0.202515,0.180359,0.247408,0.2086825,,,,0.10763750000000001,0.07404875,0.013999999999999999,0.013000000000000001,,0.21891871499999999,0.194968079,0.267448048
Obwalden,2017,appartement,Standard product,7.0,0.16260000000000002,0.12992,0.197166,0.16193428571428573,,,,0.07157714285714287,0.0635,0.011857142857142858,0.015,,0.17577060000000003,0.14044352,0.213136446
Obwalden,2017,maison_individuelle,Standard product,8.0,0.19611499999999998,0.174239,0.240784,0.20232499999999998,,,,0.1071375,0.06618750000000001,0.013999999999999999,0.015,,0.212000315,0.188352359,0.260287504
Obwalden,2018,appartement,Cheapest product,7.0,0.16967,0.138106,0.204524,0.16949285714285714,,,,0.07106285714285715,0.06357285714285714,0.011857142857142856,0.022999999999999996,,0.18341327,0.149292586,0.22109044400000002
Obwalden,2018,appartement,Standard product,7.0,0.16967,0.138106,0.21052400000000002,0.17120714285714286,,,,0.07106285714285714,0.06528714285714285,0.011857142857142858,0.022999999999999996,,0.18341327,0.149292586,0.22757644400000002
Obwalden,2018,maison_individuelle,Cheapest product,8.0,0.203215,0.181059,0.248108,0.2093825,,,,0.1063375,0.06604874999999999,0.013999999999999999,0.023,,0.21967541499999998,0.195724779,0.26820474799999994
Obwalden,2018,maison_individuelle,Standard product,8.0,0.20921499999999998,0.18705899999999998,0.254108,0.21538249999999998,,,,0.1063375,0.07204875,0.013999999999999999,0.023,,0.22616141499999998,0.20221077899999995,0.274690748
Obwalden,2019,appartement,Cheapest product,7.0,0.1714,0.140678,0.19969800000000001,0.16954571428571433,,,,0.06841857142857143,0.06627000000000001,0.011857142857142856,0.022999999999999996,,0.1852834,0.15207291799999997,0.21587353800000003
Obwalden,2019,appartement,Standard product,7.0,0.1714,0.140678,0.20569800000000002,0.17126,,,,0.06841857142857143,0.0679842857142857,0.011857142857142858,0.022999999999999996,,0.1852834,0.15207291799999997,0.222359538
Obwalden,2019,maison_individuelle,Cheapest product,8.0,0.197915,0.179303,0.23963500000000001,0.20454250000000002,,,,0.1003475,0.067195,0.013999999999999999,0.023,,0.213946115,0.193826543,0.259045435
Obwalden,2019,maison_individuelle,Standard product,8.0,0.203915,0.185303,0.245635,0.2105425,,,,0.1003475,0.07319500000000001,0.013999999999999999,0.023,,0.22043211499999998,0.200312543,0.265531435
Obwalden,2020,appartement,Cheapest product,7.0,0.1726,0.142878,0.19921799999999998,0.17055142857142852,,,,0.06761857142857143,0.06807428571428571,0.01185714285714286,0.022999999999999996,,0.18658059999999999,0.154451118,0.21535465799999998
Obwalden,2020,appartement,Standard product,7.0,0.1726,0.142878,0.205218,0.1722657142857143,,,,0.06761857142857142,0.06978857142857144,0.011857142857142858,0.022999999999999996,,0.18658059999999999,0.154451118,0.22184065800000002
Obwalden,2020,maison_individuelle,Cheapest product,8.0,0.19780000000000003,0.17927200000000001,0.239429,0.20443250000000002,,,,0.0995475,0.06788374999999999,0.013999999999999999,0.023,,0.2138218,0.193793032,0.25882274899999996
Obwalden,2020,maison_individuelle,Standard product,8.0,0.20379999999999998,0.185272,0.245429,0.2104325,,,,0.09954750000000001,0.07388375,0.013999999999999999,0.023,,0.2203078,0.200279032,0.26530874899999995
Obwalden,2021,appartement,Cheapest product,7.0,0.1726,0.142878,0.19921799999999998,0.17055142857142855,,,,0.06761857142857143,0.06807428571428571,0.011857142857142858,0.022999999999999996,,0.18658059999999999,0.154451118,0.21535465799999998
Obwalden,2021,appartement,Standard product,7.0,0.1726,0.142878,0.205218,0.1722657142857143,,,,0.06761857142857142,0.06978857142857144,0.011857142857142858,0.022999999999999996,,0.18658059999999999,0.154451118,0.22184065800000002
Obwalden,2021,maison_individuelle,Cheapest product,8.0,0.19780000000000003,0.17927200000000001,0.239429,0.20443250000000002,,,,0.0995475,0.06788375,0.013999999999999999,0.023,,0.2138218,0.193793032,0.25882274899999996
Obwalden,2021,maison_individuelle,Standard product,8.0,0.20379999999999998,0.185272,0.245429,0.2104325,,,,0.09954750000000001,0.07388375,0.013999999999999999,0.023,,0.2203078,0.200279032,0.26530874899999995
Obwalden,2022,appartement,Cheapest product,7.0,0.17244,0.141694,0.19921799999999998,0.1696257142857143,,,,0.06622428571428571,0.06854428571428571,0.011857142857142858,0.022999999999999996,,0.18640764,0.153171214,0.21535465799999998
Obwalden,2022,appartement,Standard product,7.0,0.17244,0.141694,0.205218,0.17134000000000002,,,,0.06622428571428571,0.0702585714285714,0.011857142857142858,0.022999999999999996,,0.18640764,0.153171214,0.22184065800000002
Obwalden,2022,maison_individuelle,Cheapest product,8.0,0.19780000000000003,0.17927200000000001,0.239429,0.20443250000000002,,,,0.0995475,0.06788374999999999,0.013999999999999999,0.023,,0.2138218,0.193793032,0.25882274899999996
Obwalden,2022,maison_individuelle,Standard product,8.0,0.20379999999999998,0.185272,0.245429,0.21043249999999997,,,,0.0995475,0.07388375,0.013999999999999999,0.023,,0.2203078,0.200279032,0.26530874899999995
Obwalden,2023,appartement,Cheapest product,7.0,0.26131,0.226526,0.28383400000000003,0.25569857142857144,,,,0.07136999999999998,0.14947142857142856,0.011857142857142856,0.022999999999999996,,0.28247611,0.24487460600000002,0.30682455399999997
Obwalden,2023,appartement,Standard product,7.0,0.26131,0.226526,0.28783400000000003,0.25684142857142855,,,,0.07137,0.15061428571428573,0.011857142857142858,0.022999999999999996,,0.28247611,0.24487460600000002,0.31114855399999997
Obwalden,2023,maison_individuelle,Cheapest product,8.0,0.28420999999999996,0.266122,0.325384,0.2908775,,,,0.10799625,0.14588375,0.013999999999999999,0.023,,0.30723100999999997,0.287677882,0.35174010399999994
Obwalden,2023,maison_individuelle,Standard product,8.0,0.28820999999999997,0.27012200000000003,0.329384,0.2948775,,,,0.10799625,0.14988374999999998,0.013999999999999999,0.023,,0.31155500999999997,0.292001882,0.35606410400000005
Obwalden,2024,appartement,Cheapest product,7.0,0.26131,0.226526,0.28383400000000003,0.25577,,,,0.09147428571428572,0.12943857142857143,0.011857142857142858,0.022999999999999996,,0.28247611,0.24487460600000002,0.30682455399999997
Obwalden,2024,appartement,Standard product,7.0,0.26131,0.226526,0.28783400000000003,0.2569128571428571,,,,0.0914742857142857,0.13058142857142857,0.011857142857142858,0.022999999999999996,,0.28247611,0.24487460600000002,0.31114855399999997
Obwalden,2024,maison_individuelle,Cheapest product,8.0,0.28420999999999996,0.266122,0.325384,0.2908775,,,,0.12789250000000002,0.12598625,0.013999999999999999,0.023,,0.30723100999999997,0.287677882,0.35174010399999994
Obwalden,2024,maison_individuelle,Standard product,8.0,0.28820999999999997,0.27012200000000003,0.329384,0.2948775,,,,0.1278925,0.12998625,0.013999999999999999,0.023,,0.31155500999999997,0.292001882,0.35606410400000005
Obwalden,2025,appartement,Cheapest product,7.0,0.23085,0.19014999999999999,0.250214,0.22189142857142855,,,,0.09024285714285714,0.09679,0.011857142857142856,0.022999999999999996,,0.24954885,0.20555215,0.27048133399999996
Obwalden,2025,appartement,Standard product,7.0,0.23085,0.19014999999999999,0.253214,0.22274857142857143,,,,0.09024285714285715,0.09764714285714285,0.011857142857142858,0.022999999999999996,,0.24954885,0.20555215,0.27372433399999996
Obwalden,2025,maison_individuelle,Cheapest product,8.0,0.25622999999999996,0.239713,0.295757,0.263015,,,,0.13192874999999998,0.09408625000000001,0.013999999999999999,0.023,,0.27698462999999995,0.259129753,0.31971331699999994
Obwalden,2025,maison_individuelle,Standard product,8.0,0.25923,0.242713,0.298757,0.26601500000000006,,,,0.13192875,0.09708625,0.013999999999999999,0.023,,0.28022763,0.262372753,0.322956317
Obwalden,2026,appartement,Cheapest product,7.0,0.23052,0.190238,0.250248,0.2201057142857143,141.6,70.8,744.0,0.08913857142857141,0.09403285714285715,0.011857142857142858,0.022999999999999996,0.0020742857142857143,0.24919212,0.205647278,0.270518088
Obwalden,2026,appartement,Standard product,7.0,0.23052,0.190238,0.251316,0.22040857142857143,141.6,70.8,744.0,0.08913857142857141,0.09433714285714287,0.011857142857142858,0.022999999999999996,0.0020742857142857143,0.24919212,0.205647278,0.271672596
Obwalden,2026,maison_individuelle,Cheapest product,8.0,0.25764,0.249035,0.283864,0.26273625,70.8,70.8,70.8,0.11501875,0.0943175,0.013999999999999999,0.023,0.01639875,0.27850884,0.26920683500000003,0.30685698399999994
Obwalden,2026,maison_individuelle,Standard product,8.0,0.25869,0.250187,0.284947,0.26387875,70.8,70.8,70.8,0.11501875,0.09546,0.013999999999999999,0.023,0.016398749999999997,0.27964389,0.270452147,0.308027707
Schaffhausen,2011,appartement,Standard product,7.0,0.14484,0.120254,0.18723099999999998,0.14962214285714287,,,,0.061945714285714285,0.08345428571428572,0.0,0.0045,,0.15657204,0.129994574,0.20239671099999998
Schaffhausen,2011,maison_individuelle,Standard product,8.0,0.175805,0.14516800000000002,0.2317985,0.182759375,,,,0.098728125,0.07997875,0.0,0.0045000000000000005,,0.190045205,0.15692660800000002,0.25057417849999997
Schaffhausen,2012,appartement,Standard product,7.0,0.145,0.12233,0.18760100000000002,0.15072714285714287,,,,0.060204999999999995,0.08571142857142856,0.0,0.0045,,0.156745,0.13223873,0.202796681
