canton,year,profile,building_type,product,total_ex_vat_chf_kwh,grid_chf_kwh,energy_supply_chf_kwh,community_fees_chf_kwh,kev_chf_kwh,metering_var_chf_kwh,metering_fixed_chf_year,total_incl_vat_chf_kwh,grid_chf_kwh_incl_vat,energy_supply_chf_kwh_incl_vat,community_fees_chf_kwh_incl_vat,kev_chf_kwh_incl_vat,metering_var_chf_kwh_incl_vat
Valais,2016,H1,maison_individuelle,Standard product,0.20550000000000002,0.1105,0.07150000000000001,0.010700000000000001,0.013000000000000001,,,0.2221455,0.1194505,0.0772915,0.011566700000000001,0.014053000000000001,
Valais,2025,H1,maison_individuelle,Standard product,0.33759999999999996,0.131,0.14323,0.01307,0.023,,,0.3649455999999999,0.141611,0.15483163,0.01412867,0.024863,
Uri,2019,H1,maison_individuelle,Standard product,0.2861,0.17489999999999997,0.0782,0.01,0.023,,,0.3092741,0.18906689999999995,0.0845342,0.01081,0.024863,
Lucerne,2026,H1,maison_individuelle,Standard product,0.29045000000000004,0.09542999999999999,0.12,0.01341,0.023,0.03863,61.8,0.31397645,0.10315982999999998,0.12972,0.014496209999999999,0.024863,0.041759029999999996
Bern,2016,H1,maison_individuelle,Standard product,0.28295000000000003,0.16658,0.095,0.015,0.013000000000000001,,,0.30586895000000003,0.18007298,0.102695,0.016215,0.014053000000000001,
Valais,2026,H1,maison_individuelle,Standard product,0.35412999999999994,0.1243,0.1384,0.01611,0.023,0.0495,79.2,0.38281452999999993,0.1343683,0.14961039999999998,0.01741491,0.024863,0.0535095
Geneva,2019,H1,maison_individuelle,Standard product,0.20901,0.08682000000000001,0.08686999999999999,0.01233,0.023,,,0.22593981,0.09385242,0.09390646999999998,0.01332873,0.024863,
Zurich,2021,H1,maison_individuelle,Standard product,0.21734,0.10026,0.08006,0.0025,0.023,,,0.23494454,0.10838106,0.08654486,0.0027025,0.024863,
Jura,2020,H1,maison_individuelle,Standard product,0.32403,0.16945,0.11657999999999999,0.015,0.023,,,0.35027642999999997,0.18317545,0.12602297999999998,0.016215,0.024863,
Nidwalden,2013,H1,maison_individuelle,Standard product,0.23235,0.14448,0.07417,0.0092,0.0045000000000000005,,,0.25117035,0.15618288,0.08017777,0.0099452,0.004864500000000001,
Fribourg,2013,H1,maison_individuelle,Standard product,0.23667000000000002,0.14109,0.09108000000000001,0.0,0.0045000000000000005,,,0.25584027000000004,0.15251829,0.09845748,0.0,0.004864500000000001,
Fribourg,2015,H1,maison_individuelle,Standard product,0.25016,0.14808,0.09108000000000001,0.0,0.011000000000000001,,,0.27042296,0.16007448,0.09845748,0.0,0.011891,
Nidwalden,2012,H1,maison_individuelle,Standard product,0.23293,0.15142,0.06781,0.0092,0.0045000000000000005,,,0.25179733,0.16368502,0.07330260999999999,0.0099452,0.004864500000000001,
Grisons,2016,H1,maison_individuelle,Standard product,0.2575,0.16149999999999998,0.086,0.01,0.013000000000000001,,,0.2783575,0.17458149999999997,0.092966,0.01081,0.014053000000000001,
St Gallen,2021,H1,maison_individuelle,Standard product,0.23631,0.12558999999999998,0.07434,0.006500000000000001,0.023,,,0.25545111,0.13576278999999997,0.08036154,0.007026500000000001,0.024863,
St Gallen,2026,H1,maison_individuelle,Standard product,0.36896,0.1552,0.13065,0.0075,0.023,0.04875,78.0,0.39884576,0.1677712,0.14123265,0.0081075,0.024863,0.05269875
Grisons,2017,H1,maison_individuelle,Standard product,0.253,0.16675,0.08199999999999999,0.01,0.015,,,0.273493,0.18025675,0.08864199999999998,0.01081,0.016215,
Appenzell Innerrhoden,2020,H1,maison_individuelle,Standard product,0.23545000000000002,0.13745,0.075,0.0,0.023,,,0.25452145000000004,0.14858344999999998,0.081075,0.0,0.024863,
Jura,2015,H1,maison_individuelle,Standard product,0.2994,0.1594,0.114,0.015,0.011000000000000001,,,0.3236514,0.17231139999999998,0.123234,0.016215,0.011891,
Schaffhausen,2021,H1,maison_individuelle,Standard product,0.2371,0.1471,0.067,0.0,0.023,,,0.2563051,0.1590151,0.072427,0.0,0.024863,
Jura,2016,H1,maison_individuelle,Standard product,0.3145,0.1825,0.10400000000000001,0.015,0.013000000000000001,,,0.3399745,0.1972825,0.11242400000000001,0.016215,0.014053000000000001,
St Gallen,2017,H1,maison_individuelle,Standard product,0.23486,0.14689,0.06157,0.006500000000000001,0.015,,,0.25388366,0.15878809,0.06655717,0.007026500000000001,0.016215,
Geneva,2017,H1,maison_individuelle,Standard product,0.20628,0.08766,0.08993999999999999,0.013680000000000001,0.015,,,0.22298868,0.09476046,0.09722513999999999,0.01478808,0.016215,
Vaud,2011,H1,maison_individuelle,Standard product,0.26145,0.14195,0.106,0.009000000000000001,0.0045000000000000005,,,0.28262745,0.15344795,0.114586,0.009729000000000002,0.004864500000000001,
Fribourg,2025,H1,maison_individuelle,Standard product,0.34066,0.16734000000000002,0.15032,0.0,0.023,,,0.36825346000000003,0.18089454000000002,0.16249592000000002,0.0,0.024863,
Grisons,2021,H1,maison_individuelle,Standard product,0.24938,0.15238,0.07400000000000001,0.012,0.023,,,0.26957978,0.16472277999999999,0.07999400000000001,0.012972,0.024863,
St Gallen,2023,H1,maison_individuelle,Standard product,0.32542000000000004,0.14006,0.15126,0.0079,0.023,,,0.35177902000000005,0.15140485999999997,0.16351206,0.008539900000000001,0.024863,
St Gallen,2025,H1,maison_individuelle,Standard product,0.34134,0.15993000000000002,0.152,0.0075,0.023,,,0.36898854,0.17288433,0.16431199999999999,0.0081075,0.024863,
Nidwalden,2015,H1,maison_individuelle,Standard product,0.23771,0.14465999999999998,0.07205,0.01,0.011000000000000001,,,0.25696451,0.15637745999999997,0.07788605,0.01081,0.011891,
St Gallen,2016,H1,maison_individuelle,Standard product,0.24545999999999998,0.15791,0.06741,0.0068000000000000005,0.013000000000000001,,,0.26534226,0.17070070999999998,0.07287020999999999,0.0073508,0.014053000000000001,
Fribourg,2023,H1,maison_individuelle,Standard product,0.30516,0.14984,0.13232,0.0,0.023,,,0.32987795999999997,0.16197704,0.14303791999999999,0.0,0.024863,
Zurich,2014,H1,maison_individuelle,Standard product,0.18424,0.10300000000000001,0.074015,0.0016,0.006,,,0.19916343999999997,0.11134300000000001,0.080010215,0.0017296,0.006486,
St Gallen,2022,H1,maison_individuelle,Standard product,0.2437,0.129935,0.07930333333333332,0.006500000000000001,0.023,,,0.2634397,0.140459735,0.08572690333333331,0.007026500000000001,0.024863,
Grisons,2011,H1,maison_individuelle,Standard product,0.26409,0.16519999999999999,0.099,0.008,0.0045000000000000005,,,0.28548129,0.17858119999999997,0.107019,0.008648,0.004864500000000001,
Fribourg,2017,H1,maison_individuelle,Standard product,0.24268,0.13658,0.0911,0.0,0.015,,,0.26233708,0.14764298,0.0984791,0.0,0.016215,
Grisons,2020,H1,maison_individuelle,Standard product,0.25635,0.1591,0.07585,0.012,0.023,,,0.27711435,0.17198709999999998,0.08199385,0.012972,0.024863,
Grisons,2019,H1,maison_individuelle,Standard product,0.2584,0.1549,0.07400000000000001,0.012,0.023,,,0.27933040000000003,0.1674469,0.07999400000000001,0.012972,0.024863,
Uri,2015,H1,maison_individuelle,Standard product,0.3042,0.18239999999999998,0.092,0.018799999999999997,0.011000000000000001,,,0.3288402,0.19717439999999997,0.099452,0.020322799999999995,0.011891,
Bern,2012,H1,maison_individuelle,Standard product,0.2761,0.1471,0.10724,0.015,0.0045000000000000005,,,0.2984641,0.1590151,0.11592643999999999,0.016215,0.004864500000000001,
Uri,2013,H1,maison_individuelle,Standard product,0.29614999999999997,0.1801,0.09300000000000001,0.01855,0.0045000000000000005,,,0.32013814999999995,0.1946881,0.10053300000000001,0.02005255,0.004864500000000001,
Appenzell Innerrhoden,2011,H1,maison_individuelle,Standard product,0.26117999999999997,0.18829,0.06839,0.0,0.0045000000000000005,,,0.28233558,0.20354149000000002,0.07392959,0.0,0.004864500000000001,
Valais,2014,H1,maison_individuelle,Standard product,0.21826,0.11699999999999999,0.0875,0.0106,0.006,,,0.23593906,0.12647699999999998,0.09458749999999999,0.0114586,0.006486,
Nidwalden,2022,H1,maison_individuelle,Standard product,0.23835,0.12285,0.0825,0.01,0.023,,,0.25765635,0.13280085,0.0891825,0.01081,0.024863,
Bern,2014,H1,maison_individuelle,Standard product,0.281275,0.157,0.10550000000000001,0.015,0.006,,,0.304058275,0.169717,0.11404550000000001,0.016215,0.006486,
Appenzell Innerrhoden,2013,H1,maison_individuelle,Standard product,0.23823,0.14934,0.08439,0.0,0.0045000000000000005,,,0.25752663,0.16143654,0.09122559000000001,0.0,0.004864500000000001,
Nidwalden,2023,H1,maison_individuelle,Standard product,0.24635,0.13085000000000002,0.0825,0.01,0.023,,,0.26630435,0.14144885000000001,0.0891825,0.01081,0.024863,
Jura,2017,H1,maison_individuelle,Standard product,0.316,0.182,0.10400000000000001,0.015,0.015,,,0.341596,0.196742,0.11242400000000001,0.016215,0.016215,
Jura,2012,H1,maison_individuelle,Standard product,0.2761,0.1471,0.10949999999999999,0.015,0.0045000000000000005,,,0.2984641,0.1590151,0.11836949999999997,0.016215,0.004864500000000001,
Jura,2014,H1,maison_individuelle,Standard product,0.2934,0.15839999999999999,0.114,0.015,0.006,,,0.3171654,0.17123039999999998,0.123234,0.016215,0.006486,
Bern,2022,H1,maison_individuelle,Standard product,0.3036,0.15905,0.10699666666666667,0.015,0.023,,,0.32819159999999997,0.17193305,0.11566339666666667,0.016215,0.024863,
Geneva,2020,H1,maison_individuelle,Standard product,0.20125,0.0833,0.08395,0.011000000000000001,0.023,,,0.21755125,0.0900473,0.09074995,0.011891,0.024863,
Zurich,2025,H1,maison_individuelle,Standard product,0.31382,0.12036,0.16821000000000003,0.0016,0.023,,,0.33923941999999996,0.13010916,0.18183501000000002,0.0017296,0.024863,
Vaud,2019,H1,maison_individuelle,Standard product,0.24745,0.12545,0.09,0.01,0.023,,,0.26749345,0.13561145,0.09728999999999999,0.01081,0.024863,
Geneva,2023,H1,maison_individuelle,Standard product,0.24822,0.09704,0.11538,0.0128,0.023,,,0.26832582,0.10490023999999999,0.12472578,0.0138368,0.024863,
Bern,2026,H1,maison_individuelle,Standard product,0.36315,0.1512,0.12457000000000001,0.015,0.023,0.04938,79.0,0.39256515,0.1634472,0.13466017000000002,0.016215,0.024863,0.05337978
Lucerne,2011,H1,maison_individuelle,Standard product,0.28775,0.1425,0.1265,0.01425,0.0045000000000000005,,,0.31105775,0.15404249999999997,0.1367465,0.01540425,0.004864500000000001,
Vaud,2024,H1,maison_individuelle,Standard product,0.3778,0.18350000000000002,0.15810000000000002,0.016200000000000003,0.023,,,0.40840180000000004,0.19836350000000003,0.1709061,0.017512200000000002,0.024863,
Schaffhausen,2018,H1,maison_individuelle,Standard product,0.25275,0.16295,0.0668,0.0,0.023,,,0.27322274999999996,0.17614895,0.07221079999999999,0.0,0.024863,
Zug,2022,H1,maison_individuelle,Standard product,0.27907,0.15411,0.09706,0.0049,0.023,,,0.30167467,0.16659290999999998,0.10492185999999999,0.005296899999999999,0.024863,
Uri,2026,H1,maison_individuelle,Standard product,0.3331,0.13471,0.12039,0.01,0.023,0.045,72.0,0.3600811,0.14562150999999998,0.13014159,0.01081,0.024863,0.048644999999999994
Vaud,2021,H1,maison_individuelle,Standard product,0.24935,0.13135,0.07980000000000001,0.014199999999999999,0.023,,,0.26954734999999996,0.14198935,0.0862638,0.015350199999999998,0.024863,
Jura,2022,H1,maison_individuelle,Standard product,0.31362,0.15905,0.11657999999999999,0.015,0.023,,,0.33902322,0.17193305,0.12602297999999998,0.016215,0.024863,
Appenzell Innerrhoden,2023,H1,maison_individuelle,Standard product,0.31562999999999997,0.14723,0.14539,0.0,0.023,,,0.34119602999999993,0.15915563,0.15716659,0.0,0.024863,
Uri,2023,H1,maison_individuelle,Standard product,0.35905000000000004,0.17847000000000002,0.14758,0.01,0.023,,,0.38813305000000003,0.19292607,0.15953398,0.01081,0.024863,
Jura,2023,H1,maison_individuelle,Standard product,0.31662,0.16204999999999997,0.11657000000000001,0.015,0.023,,,0.34226622,0.17517604999999997,0.12601217,0.016215,0.024863,
Jura,2025,H1,maison_individuelle,Standard product,0.34963,0.18005,0.12958,0.017,0.023,,,0.37795003,0.19463404999999998,0.14007598,0.018377,0.024863,
Bern,2023,H1,maison_individuelle,Standard product,0.31662,0.16204999999999997,0.11657000000000001,0.015,0.023,,,0.34226622,0.17517604999999997,0.12601217,0.016215,0.024863,
Vaud,2012,H1,maison_individuelle,Standard product,0.25135,0.13185,0.106,0.009000000000000001,0.0045000000000000005,,,0.27170935,0.14252984999999999,0.114586,0.009729000000000002,0.004864500000000001,
Grisons,2025,H1,maison_individuelle,Standard product,0.32270000000000004,0.15914999999999999,0.09325,0.012,0.023,,,0.34883870000000006,0.17204114999999998,0.10080325,0.012972,0.024863,
Fribourg,2016,H1,maison_individuelle,Standard product,0.24666,0.14257999999999998,0.09108000000000001,0.0,0.013000000000000001,,,0.26663946,0.15412897999999997,0.09845748,0.0,0.014053000000000001,
Grisons,2026,H1,maison_individuelle,Standard product,0.3533,0.1598,0.096,0.013999999999999999,0.023,0.0375,60.0,0.3819173,0.1727438,0.103776,0.015133999999999998,0.024863,0.0405375
Vaud,2016,H1,maison_individuelle,Standard product,0.24645,0.12945,0.095,0.0095,0.013000000000000001,,,0.26641244999999997,0.13993545000000002,0.102695,0.010269499999999999,0.014053000000000001,
Appenzell Innerrhoden,2026,H1,maison_individuelle,Standard product,0.33805,0.14980000000000002,0.121,0.0,0.023,0.04425,70.8,0.36543205,0.16193380000000002,0.130801,0.0,0.024863,0.047834249999999995
Bern,2013,H1,maison_individuelle,Standard product,0.27137,0.1456,0.10612500000000001,0.015,0.0045000000000000005,,,0.29335097,0.1573936,0.11472112500000001,0.016215,0.004864500000000001,
Nidwalden,2026,H1,maison_individuelle,Standard product,0.2883,0.13155,0.0825,0.01,0.023,0.04125,66.0,0.3116523,0.14220555,0.0891825,0.01081,0.024863,0.04459125
Fribourg,2011,H1,maison_individuelle,Standard product,0.25182,0.15403,0.09329000000000001,0.0,0.0045000000000000005,,,0.27221742,0.16650642999999998,0.10084649000000001,0.0,0.004864500000000001,
Zurich,2023,H1,maison_individuelle,Standard product,0.25777,0.10976000000000001,0.13097,0.0016,0.023,,,0.27864937,0.11865056,0.14157857,0.0017296,0.024863,
Fribourg,2018,H1,maison_individuelle,Standard product,0.25034,0.13226000000000002,0.09508,0.0,0.023,,,0.27061754,0.14297306,0.10278148,0.0,0.024863,
Fribourg,2019,H1,maison_individuelle,Standard product,0.24567,0.12759,0.09508,0.0,0.023,,,0.26556926999999997,0.13792479,0.10278148,0.0,0.024863,
Nidwalden,2025,H1,maison_individuelle,Standard product,0.2888,0.17329999999999998,0.0825,0.01,0.023,,,0.3121928,0.18733729999999998,0.0891825,0.01081,0.024863,
Grisons,2013,H1,maison_individuelle,Standard product,0.2446,0.14185,0.102,0.01,0.0045000000000000005,,,0.2644126,0.15333985,0.11026199999999999,0.01081,0.004864500000000001,
Grisons,2018,H1,maison_individuelle,Standard product,0.25499333333333335,0.1532,0.08327999999999999,0.01,0.023,,,0.27564779333333334,0.16560919999999998,0.09002567999999998,0.01081,0.024863,
Appenzell Innerrhoden,2018,H1,maison_individuelle,Standard product,0.22643999999999997,0.14244,0.061,0.0,0.023,,,0.24478163999999997,0.15397764,0.065941,0.0,0.024863,
Obwalden,2012,H1,maison_individuelle,Standard product,0.28118,0.15735,0.10733000000000001,0.012,0.0045000000000000005,,,0.30395557999999995,0.17009534999999998,0.11602373,0.012972,0.004864500000000001,
Glarus,2023,H1,maison_individuelle,Standard product,0.30902999999999997,0.17405,0.11789999999999999,0.003,0.023,,,0.33406142999999994,0.18814805,0.12744989999999998,0.003243,0.024863,
Ticino,2012,H1,maison_individuelle,Standard product,0.24661000000000002,0.12505,0.094,0.02,0.0045000000000000005,,,0.26658541,0.13517905,0.101614,0.02162,0.004864500000000001,
Neuchâtel,2019,H1,maison_individuelle,Standard product,0.26239999999999997,0.1358,0.0886,0.015,0.023,,,0.2836544,0.1467998,0.09577659999999999,0.016215,0.024863,
Glarus,2025,H1,maison_individuelle,Standard product,0.33527,0.18780000000000002,0.122,0.003,0.023,,,0.36242687,0.20301180000000002,0.131882,0.003243,0.024863,
Glarus,2020,H1,maison_individuelle,Standard product,0.27285,0.16685,0.073,0.003,0.023,,,0.29495085,0.18036485,0.078913,0.003243,0.024863,
Ticino,2019,H1,maison_individuelle,Standard product,0.23738,0.1219,0.078,0.0217,0.023,,,0.25660778,0.1317739,0.08431799999999999,0.0234577,0.024863,
Lucerne,2017,H1,maison_individuelle,Standard product,0.21378,0.10234,0.0862,0.01023,0.015,,,0.23109617999999998,0.11062954,0.09318219999999999,0.01105863,0.016215,
Grisons,2022,H1,maison_individuelle,Standard product,0.25366,0.15295,0.07506,0.01,0.023,,,0.27420646,0.16533894999999998,0.08113986,0.01081,0.024863,
Ticino,2017,H1,maison_individuelle,Standard product,0.22527,0.1085,0.07200000000000001,0.02,0.015,,,0.24351687,0.11728849999999999,0.07783200000000001,0.02162,0.016215,
Valais,2022,H1,maison_individuelle,Standard product,0.25129999999999997,0.11374000000000001,0.0935,0.010700000000000001,0.023,,,0.27165529999999993,0.12295294000000001,0.1010735,0.011566700000000001,0.024863,
Zurich,2018,H1,maison_individuelle,Standard product,0.20482,0.0968,0.07053,0.0032,0.023,,,0.22141042,0.10464079999999999,0.07624292999999999,0.0034592,0.024863,
Valais,2012,H1,maison_individuelle,Standard product,0.23135999999999998,0.11335,0.106,0.01,0.0045000000000000005,,,0.25010015999999996,0.12253135,0.114586,0.01081,0.004864500000000001,
St Gallen,2024,H1,maison_individuelle,Standard product,0.366,0.16347,0.16657,0.0075,0.023,,,0.395646,0.17671107,0.18006217,0.0081075,0.024863,
Grisons,2024,H1,maison_individuelle,Standard product,0.35350000000000004,0.17085,0.13,0.011000000000000001,0.023,,,0.3821335,0.18468885,0.14053,0.011891,0.024863,
Nidwalden,2016,H1,maison_individuelle,Standard product,0.24423999999999998,0.14966,0.07158,0.01,0.013000000000000001,,,0.26402344,0.16178246,0.07737798,0.01081,0.014053000000000001,
Grisons,2014,H1,maison_individuelle,Standard product,0.25815,0.163,0.096,0.01,0.006,,,0.27906015,0.176203,0.103776,0.01081,0.006486,
Vaud,2015,H1,maison_individuelle,Standard product,0.24905000000000002,0.12845,0.10060000000000001,0.009000000000000001,0.011000000000000001,,,0.26922305,0.13885445000000002,0.1087486,0.009729000000000002,0.011891,
Nidwalden,2017,H1,maison_individuelle,Standard product,0.23974,0.14316,0.07158,0.01,0.015,,,0.25915894,0.15475596,0.07737798,0.01081,0.016215,
Appenzell Innerrhoden,2025,H1,maison_individuelle,Standard product,0.33904,0.16821999999999998,0.14783,0.0,0.023,,,0.36650224,0.18184581999999996,0.15980423,0.0,0.024863,
Nidwalden,2024,H1,maison_individuelle,Standard product,0.2875,0.172,0.0825,0.01,0.023,,,0.31078749999999994,0.185932,0.0891825,0.01081,0.024863,
Fribourg,2026,H1,maison_individuelle,Standard product,0.32577,0.10680999999999999,0.14946,0.0,0.023,0.04650000000000001,74.4,0.35215736999999997,0.11546160999999998,0.16156626000000002,0.0,0.024863,0.050266500000000006
