OBJECTID;EGID;NO_AUTOR;CATEGORIE_BATPRO;NOMBAT;DESTINATION;NOMENCLATURE;NOMEN_CLASSE;NIVEAUX_HORSOL;NIVEAUX_SSOL;HAUTEUR;DATEDT;TYPE;GENRE;COMMUNE;SHAPE.AREA;SHAPE.LEN
2839;295527511;APA 314322/2;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;0;1;2.8;20230112075814;Nouveau;Sous-sol;Cologny;141.597286285;51.8598444013903
2840;295527792;APA 325505;Bâtiment spécial;;Autre bât. < 20 m2;5.3;Autre bâtiment;1;0;2.6;20230327071315;Nouveau;Hors-sol;Plan-les-Ouates;14.77695677;15.7980081871403
2841;295529991;DD 335677/1;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;0;1;3.35;20241210104318;Nouveau;Sous-sol;Veyrier;464.368543665;106.890096691028
2842;295528421;DD 328070;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;1;0;7.93;20230818145826;Nouveau;Hors-sol;Satigny;59.941400265;35.5954252042328
2843;295528423;DD 328081;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;0;2;9.1;20230818154554;Nouveau;Sous-sol;Confignon;1212.72912503;153.681225805296
2844;295528826;APA 330217;Bâtiment;;Autre bât. < 20 m2;5.3;Autre bâtiment;1;0;2.03;20240103091122;Nouveau;Hors-sol;Bernex;12.298300515;14.1400474133953
2845;295527120;DD 322355;Bâtiment;;Garage privé;5.2;Autre bâtiment;1;0;2.75;20221017175854;Nouveau;Hors-sol;Collonge-Bellerive;35.01130634;23.673615746567
2846;295527121;DD 322355;Bâtiment;;Garage privé;5.2;Autre bâtiment;1;0;2.75;20221017175854;Nouveau;Hors-sol;Collonge-Bellerive;34.68622136;23.5613594950011
2847;295527123;DD 322355;Bâtiment;;Habitation un logement;1.1.1;Habitation;3;0;8.8;20221017175854;Nouveau;Hors-sol;Collonge-Bellerive;123.85886829;47.1506155382929
2848;295527122;DD 322355;Bâtiment;;Habitation un logement;1.1.1;Habitation;3;0;8.8;20221017175854;Nouveau;Hors-sol;Collonge-Bellerive;123.64593055;47.0563457170279
2849;295527262;DD 323365/1;Bâtiment;;Hab plusieurs logements;1.3.1;Habitation;4;0;13;20221116150146;Nouveau;Hors-sol;Bardonnex;872.387782515;159.5393251034
2850;295527263;DD 323365/1;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;0;1;3.17;20221116150146;Nouveau;Sous-sol;Bardonnex;1130.27508904;184.110739113452
2851;295528406;APA 328031;Bâtiment;;Garage privé;5.2;Autre bâtiment;1;0;4.29;20230816142525;Nouveau;Hors-sol;Collonge-Bellerive;41.98145015;26.2001683078612
2852;3131487;DD 328571;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;1;5.82;20230927100933;Transformation;Hors-sol;Chêne-Bougeries;37.22851203;76.2184020273477
2853;295530389;DD 337628/1;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;1;0;4.61;20250318104357;Nouveau;Hors-sol;Laconnex;42.13988364;26.0399712104425
2854;1032126;APA 335840/1;Bâtiment;;Habitation un logement;1.1.1;Habitation;3;0;3.02;20241210082405;Transformation;Hors-sol;Veyrier;42.630470915;30.2746195441587
2855;1032126;APA 335840/1;Bâtiment;;Habitation un logement;1.1.1;Habitation;3;0;3.02;20241210082405;Transformation;Hors-sol;Veyrier;35.149240035;25.6994962487933
2856;295528545;APA 328710/1;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;1;5.65;20231013151316;Nouveau;Hors-sol;Grand-Saconnex;104.65105744;53.5993722937565
2857;295529988;APA 335826/1;Bâtiment;;Garage privé;5.2;Autre bâtiment;1;0;2.5;20241210090713;Nouveau;Hors-sol;Collonge-Bellerive;46.440155735;27.8000976812906
2858;295530230;DD 336269/1;Bâtiment;;Hab plusieurs logements;1.3.1;Habitation;4;0;12.6;20250317101801;Nouveau;Hors-sol;Anières;1236.892908335;196.44077814634
2859;295529990;APA 335826/1;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;0;1;3;20241210090714;Nouveau;Sous-sol;Collonge-Bellerive;81.635714275;42.2971081368014
2860;295530229;DD 336269/1;Bâtiment;;Hab plusieurs logements;1.3.1;Habitation;3;0;9.6;20250317101800;Nouveau;Hors-sol;Anières;352.9094429;80.6669821460872
2861;1021475;DD 336739;Bâtiment;;Hab plusieurs logements;1.3.1;Habitation;10;0;30;20250211103353;Transformation;Hors-sol;Meyrin;3.30001118;33.9744976167358
2862;1027926;DD 336223;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;1;2.69;20250211111917;Transformation;Hors-sol;Vandoeuvres;10.07344351;101.150081236232
2863;1027926;APA 6944;Bâtiment;;Habitation un logement;1.1.1;Habitation;1;0;2.5;20250211111814;Transformation;Hors-sol;Vandoeuvres;23.822890065;19.406329891784
2864;295530385;APA 337552/1;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;1;0;3.25;20250317100859;Nouveau;Hors-sol;Collonge-Bellerive;24.06177099;19.7935201717482
2865;295050305;DD 337303/1;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;1;7.74;20250317105735;Transformation;Hors-sol;Veyrier;114.887240515;52.829345932894
2866;295530388;APA 337499/1;Bâtiment;;Autre bât. < 20 m2;5.3;Autre bâtiment;1;0;2.5;20250318083010;Nouveau;Hors-sol;Anières;18.85176272;17.4095320131597
2867;295526933;DD 322016;Bâtiment;;Garage privé;5.2;Autre bâtiment;0;2;6.05;20220831110659;Nouveau;Sous-sol;Chancy;498.678458345;94.4308923406088
2868;295526932;DD 322016;Bâtiment;;Hab plusieurs logements;1.3.1;Habitation;4;0;12.57;20220831113626;Nouveau;Hors-sol;Chancy;434.367923015;102.052036017419
2869;1002471;DD 112681;Bâtiment;;Hab plusieurs logements;1.3.1;Habitation;3;1;;20220831133605;Transformation;Hors-sol;Bernex;166.55958103;52.9437886260374
2870;295527616;DD 320404/2;Bâtiment spécial;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;2;0;6.86;20230207081753;Nouveau;Hors-sol;Genève-Plainpalais;762.44806086;127.217537188085
2871;295524251;DD 113909;Bâtiment;;Autre bât. d'activités;3.7.1;Activités;13;0;42.64;20230330063704;Nouveau;Hors-sol;Lancy;632.384532025;98.2645146667788
2872;295528603;DD 113656;Bâtiment;;Atelier;3.2.2;Activités;2;0;7.7;20231016135005;Nouveau;Hors-sol;Genève-Plainpalais;612.07246756;126.847178578202
2873;1006003;APA 323274/2;Véranda;;Hab. deux logements;1.2.1;Habitation;1;0;3.19;20240219065554;Transformation;Hors-sol;Chêne-Bourg;15.72108654;15.8599426607125
2874;1024447;APA 323656/1;Véranda;;Habitation - activités;2.2.1;Mixte: logements/activités ou équipement collectifs;1;0;2.7;20221201085115;Transformation;Hors-sol;Pregny-Chambésy;15.841250055;16.2007871795915
2875;295528525;APA 326573/1;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;0;1;2.8;20231005113537;Nouveau;Sous-sol;Collonge-Bellerive;378.9593788;106.114240523944
2876;295528769;DD 329808;Bâtiment;;Hangar agricole;3.1.5;Activités;2;0;7.94;20231207083724;Nouveau;Hors-sol;Bernex;229.83315246;77.6063321979283
2877;1027325;DD 113309;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;1;5.89;20220527153519;Surelevation;Hors-sol;Troinex;118.29373572;45.5307501491293
2878;1013026;DD 113616;Bâtiment;;Hab. - rez activités;2.1.1;Mixte: logements/activités ou équipement collectifs;6;1;21.59;20220527153939;Surelevation;Hors-sol;Genève-Plainpalais;247.148488745;64.9216313181624
2879;1014762;DD 113795;Bâtiment;;Hab. - rez activités;2.1.1;Mixte: logements/activités ou équipement collectifs;7;1;20.53;20220527154023;Surelevation;Hors-sol;Genève-Petit-Saconnex;108.8387927;41.972546360508
2880;295089427;DD 315652;Bâtiment;;Autre bâtiment de prod. agricole;3.1.6;Activités;1;0;3.16;20220527155749;Transformation;Hors-sol;Versoix;147.724761275;54.8597564647058
2881;295529254;DD 330273/1;Bâtiment;;Autre bât. < 20 m2;5.3;Autre bâtiment;1;0;2.67;20240516160030;Nouveau;Hors-sol;Collonge-Bellerive;6.98882251;10.7200037783103
2882;295529255;DD 330273/1;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;0;1;4.8;20240516155358;Nouveau;Sous-sol;Collonge-Bellerive;614.38308304;108.710929519306
2883;295527558;DD 324396/1;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;2;0;8;20230123152656;Nouveau;Hors-sol;Meyrin;218.959943605;59.3999891020353
2884;1028826;APA 319443/1;Bâtiment;;Habitation un logement;1.1.1;Habitation;1;0;2.5;20220602153503;Transformation;Hors-sol;Vernier;2.47688213;6.44077544000069
2885;1028826;APA 319443/1;Véranda;;Habitation un logement;1.1.1;Habitation;1;0;2.54;20220602155449;Transformation;Hors-sol;Vernier;19.7399958;17.800005463894
2886;295095029;APA 323274/2;Bâtiment;;Autre bât. < 20 m2;5.3;Autre bâtiment;1;0;3.94;20240219065554;Transformation;Hors-sol;Chêne-Bourg;19.329072665;21.0770074314152
2887;2041974;APA 325886/1;Bâtiment;;Habitation un logement;1.1.1;Habitation;3;1;2.73;20230414140348;Transformation;Hors-sol;Plan-les-Ouates;15.594590105;16.6340471378152
2888;1006003;APA 323274/2;Bâtiment;;Hab. deux logements;1.2.1;Habitation;3;1;8.66;20240219065554;Transformation;Hors-sol;Chêne-Bourg;60.107453035;33.0725146777913
2889;295112592;DD 329637;Bâtiment;;Usine;3.2.1;Activités;1;0;5.71;20231124143203;Transformation;Hors-sol;Meyrin;214.98817038;59.1199218189853
2890;295528730;DD 329469;Bâtiment spécial;;Ecole primaire;4.1.3;Equipement collectif;2;0;7.1;20231124155444;Nouveau;Hors-sol;Puplinge;301.11130809;78.3897451117587
2891;295528238;DD 324882;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;0;6.21;20230704100229;Nouveau;Hors-sol;Chêne-Bougeries;81.37928514;41.1785469772942
2892;295528922;DD 325480/2;Bâtiment;;Hab plusieurs logements;1.3.1;Habitation;3;0;9.3;20250128153636;Nouveau;Hors-sol;Chêne-Bourg;317.27335194;74.4718088753053
2893;295528239;DD 324882;Bâtiment;;Autre bât. < 20 m2;5.3;Autre bâtiment;1;0;2.5;20230704102353;Nouveau;Hors-sol;Chêne-Bougeries;18.1969753;20.5971098533382
2894;295528240;DD 324254;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;1;5.77;20230704110627;Nouveau;Hors-sol;Lancy;82.08085977;36.8777324505062
2895;295528241;DD 324254;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;1;5.77;20230704110637;Nouveau;Hors-sol;Lancy;78.234446095;36.1617653892361
2896;295528242;DD 324254;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;1;5.77;20230704110646;Nouveau;Hors-sol;Lancy;78.15344127;36.1307151474811
2897;295528243;DD 324254;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;1;5.77;20230704110656;Nouveau;Hors-sol;Lancy;81.68094906;36.7630220542231
2898;295528244;DD 324254;Bâtiment;;Abri TC;4.8.3;Equipement collectif;0;1;3.3;20230704111134;Nouveau;Sous-sol;Lancy;29.578714305;21.7716735568003
2899;295526431;APA 319686/1;Bâtiment;;Garage privé;5.2;Autre bâtiment;1;0;2.75;20220503134340;Nouveau;Hors-sol;Corsier;20.399987115;18.8000188394297
2900;295526432;APA 319686/1;Bâtiment;;Garage privé;5.2;Autre bâtiment;1;0;2.75;20220503134340;Nouveau;Hors-sol;Corsier;20.39986114;18.8000041383137
2901;295522393;DD 112786;Bâtiment;;Hab plusieurs logements;1.3.1;Habitation;7;0;21.62;20190711123540;Nouveau;Hors-sol;Carouge;306.90353195;73.155289207327
2902;295523267;DD 113299;Bâtiment;;Hab plusieurs logements;1.3.1;Habitation;8;0;24.32;20200121145027;Nouveau;Hors-sol;Veyrier;261.82001879;64.76077707007
2903;295523273;DD 113299;Bâtiment;;Hab plusieurs logements;1.3.1;Habitation;8;0;24.32;20200121145029;Nouveau;Hors-sol;Veyrier;290.991302345;68.5893178667925
2904;295524037;DD 113786;Bâtiment;;Hab plusieurs logements;1.3.1;Habitation;9;1;27.42;20200907095558;Nouveau;Hors-sol;Carouge;176.849597925;53.1995771217345
2905;295114618;DD 312333;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;0;3.24;20210326134313;Transformation;Hors-sol;Genève-Plainpalais;29.12675162;21.7416092034046
2906;1003384;DD 315433;Bâtiment;;Hab. - rez activités;2.1.1;Mixte: logements/activités ou équipement collectifs;4;0;13;20210901153113;Transformation;Hors-sol;Carouge;106.665152565;49.4914363744723
5110;295518846;DD 105584;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;0;1;2.72;20170707111045;Nouveau;Sous-sol;Genève-Cité;410.255814615;84.131125853808
5111;295528140;DD 326792;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;0;5.62;20230609093021;Nouveau;Hors-sol;Versoix;73.6808432;34.4789576513894
5112;295529606;DD 334859;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;1;6.38;20241016141844;Nouveau;Hors-sol;Collonge-Bellerive;97.624288905;44.3139417408712
5113;295527405;APA 323991;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;1;6.4;20221220112143;Nouveau;Hors-sol;Chêne-Bougeries;113.768237765;46.0211815446857
5114;295527406;APA 323991;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;1;6.4;20221220112143;Nouveau;Hors-sol;Chêne-Bougeries;113.46300477;45.9665642978931
5115;295529709;DD 315725;Bâtiment;;Hab plusieurs logements;1.3.1;Habitation;3;0;11.04;20240920115026;Nouveau;Hors-sol;Choulex;370.89768327;88.8590578100452
5116;295529711;DD 334543;Bâtiment;;Hab plusieurs logements;1.3.1;Habitation;6;0;18.6;20240920092923;Nouveau;Hors-sol;Onex;479.725901355;96.5591614765637
5117;1003423;DD 327239;Bâtiment;;Habitation - activités;2.2.1;Mixte: logements/activités ou équipement collectifs;9;1;26.65;20210728105044;Transf-Surelev;Hors-sol;Carouge;345.18055095;76.7242520171864
5118;295529712;DD 334543;Bâtiment;;Garage privé;5.2;Autre bâtiment;0;2;6;20240920093433;Nouveau;Sous-sol;Onex;875.320238615;118.55754270311
5119;295529792;DD 334873;Bâtiment;;Hab plusieurs logements;1.3.1;Habitation;3;0;8.86;20241016111550;Nouveau;Hors-sol;Cologny;233.054163675;64.2352410701621
5120;1009473;DD 313851;Bâtiment;;Habitation un logement;1.1.1;Habitation;1;1;4.13;20210607;Transformation;Hors-sol;Confignon;223.562369545;71.8991347165692
5121;295525158;DD 313851;Bâtiment;;Garage privé;5.2;Autre bâtiment;1;0;2.25;20210607165115;Nouveau;Hors-sol;Confignon;38.97194178;25.146930409943
5122;295521580;DD 112279;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;1;0;5.55;20190208102233;Nouveau;Hors-sol;Onex;280.58836383;83.2227280445894
5123;295523420;APA 307332;Bâtiment;;Garage privé;5.2;Autre bâtiment;1;0;2.5;20200221144135;Nouveau;Hors-sol;Onex;34.80949163;23.599827858549
5124;1021767;DD 318565/1;Bâtiment;;Hab plusieurs logements;1.3.1;Habitation;5;0;14.4;20220311092239;Transf-Surelev;Hors-sol;Onex;192.2635871;55.5643054574854
5125;1021764;DD 318565/1;Bâtiment;;Hab plusieurs logements;1.3.1;Habitation;5;0;14.4;20220311092239;Transf-Surelev;Hors-sol;Onex;194.091689655;55.8118596746608
5126;1021765;DD 318565/1;Bâtiment;;Hab plusieurs logements;1.3.1;Habitation;5;0;14.4;20220311092239;Transf-Surelev;Hors-sol;Onex;186.27466491;54.7506686676516
5127;1021766;DD 318565/1;Bâtiment;;Hab plusieurs logements;1.3.1;Habitation;5;0;14.4;20220311092239;Transf-Surelev;Hors-sol;Onex;186.19492018;54.7401985488934
5128;295527376;DD 323546;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;1;1;3.5;20221213114034;Nouveau;Hors-sol;Collonge-Bellerive;45.558834135;27.181415981555
5129;295527377;DD 323546;Bâtiment;;Garage privé;5.2;Autre bâtiment;1;0;3.41;20221213113917;Nouveau;Hors-sol;Collonge-Bellerive;92.92032138;40.130317162963
5130;295527378;DD 323546;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;1;7.48;20221213114224;Nouveau;Hors-sol;Collonge-Bellerive;661.18703689;177.610956162834
5504;295526125;DD 317664;Bâtiment;;Foyer;1.4.2;Habitation;2;0;7.45;20220204112920;Nouveau;Hors-sol;Chêne-Bougeries;168.19163338;51.4997036198646
5505;295526126;DD 317664;Bâtiment;;Foyer;1.4.2;Habitation;2;1;7.45;20220204112920;Nouveau;Hors-sol;Chêne-Bougeries;368.956693875;100.476723801796
5506;1013538;DD 318551/1;Bâtiment;;Hab. - rez activités;2.1.1;Mixte: logements/activités ou équipement collectifs;7;1;21.69;20220314150605;Surelevation;Hors-sol;Genève-Eaux-Vives;152.33239911;53.7134769359514
5507;1014667;APA 318836;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;0;;20220317174545;Transformation;Hors-sol;Genève-Eaux-Vives;64.31670497;33.7011328387946
5508;295526645;APA 320439;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;1;5.97;20220616110119;Nouveau;Hors-sol;Chêne-Bougeries;185.480243815;61.4464745179487
5509;295526646;APA 320439;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;1;5.97;20220616110233;Nouveau;Hors-sol;Chêne-Bougeries;149.2226893;57.8016856868489
5510;295526647;APA 320439;Bâtiment;;Garage privé;5.2;Autre bâtiment;1;0;3.43;20220616110413;Nouveau;Hors-sol;Chêne-Bougeries;42.046949475;26.0084987300462
5511;295526648;APA 320439;Bâtiment;;Garage privé;5.2;Autre bâtiment;1;0;3.43;20220616110413;Nouveau;Hors-sol;Chêne-Bougeries;44.229447835;26.6240330435415
5512;295529122;DD 331671/1;Bâtiment;;Atelier;3.2.2;Activités;1;0;3.34;20240325111554;Nouveau;Hors-sol;Pregny-Chambésy;64.61099839;35.5679506611772
5513;295528733;DD 329647;Bâtiment;;Hab plusieurs logements;1.3.1;Habitation;3;0;8.93;20231127085141;Nouveau;Hors-sol;Versoix;484.877533575;129.605697308172
5514;295526732;DD 326192;Bâtiment;;Hangar;3.5.2;Activités;4;1;15.5;20230509102055;Nouveau;Hors-sol;Vernier;1017.723669325;148.307393354414
5515;295527953;APA 326262;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;0;5.8;20230509084739;Nouveau;Hors-sol;Chêne-Bougeries;77.31329128;38.9425385938059
5516;295526805;DD 320941;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;1;5.78;20220803155758;Nouveau;Hors-sol;Veyrier;63.45456414;32.7502533205568
5517;295529790;DD 334893;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;1;5.81;20250416085257;Nouveau;Hors-sol;Collonge-Bellerive;104.04129489;48.1599667323097
5518;295529789;DD 334893;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;1;5.81;20250416085304;Nouveau;Hors-sol;Collonge-Bellerive;104.04129489;48.1599667323097
5519;295530534;DD 337954/1;Bâtiment;;Station d'épuration;4.10.8;Equipement collectif;4;1;21.78;20250410101633;Nouveau;Hors-sol;Vernier;2024.89156045;201.740098571806
5520;295530533;DD 337954/1;Bâtiment;;Station d'épuration;4.10.8;Equipement collectif;2;0;10.08;20250410103205;Nouveau;Hors-sol;Vernier;107.886362265;41.6205303990681
5521;295530535;DD 337954/1;Bâtiment;;Station d'épuration;4.10.8;Equipement collectif;0;1;3.73;20250410103259;Nouveau;Sous-sol;Vernier;152.050952595;50.4101553576406
5522;295530537;DD 337929/1;Bâtiment;;Hab plusieurs logements;1.3.1;Habitation;3;0;9.35;20250410112653;Nouveau;Hors-sol;Lancy;255.2721235;64.9301044133001
5523;295528987;APA 330775;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;0;6.05;20240207083533;Nouveau;Hors-sol;Veyrier;154.328185455;52.7987212290899
5524;295530198;DD 336027/1;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;0;2;6.58;20250123103417;Nouveau;Sous-sol;Veyrier;670.40349324;156.001360663103
5525;2037256;DD 335554;Bâtiment;;Hôtel;3.6.1;Activités;8;2;25.12;20241119114330;Surelevation;Hors-sol;Genève-Cité;265.64665925;65.7843160350409
5526;295528988;APA 330775;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;0;1;2.75;20240207083826;Nouveau;Sous-sol;Veyrier;162.445117175;55.9349344156969
5527;295530306;DD 337005;Bâtiment;;Hab plusieurs logements;1.3.1;Habitation;3;1;11.6;20250221094856;Nouveau;Hors-sol;Lancy;251.574854645;80.1342474983869
5528;295528989;APA 330775;Bâtiment;;Garage privé;5.2;Autre bâtiment;1;0;2.35;20240207084011;Nouveau;Hors-sol;Veyrier;24.259404235;20.2414337065831
5529;295530304;DD 336934/1;Bâtiment;;Hab plusieurs logements;1.3.1;Habitation;3;0;9.8;20250221083751;Nouveau;Hors-sol;Versoix;369.22197013;77.1446701109312
5530;295528926;DD 330221/1;Bâtiment;;Autre bât. < 20 m2;5.3;Autre bâtiment;1;0;2.53;20240123084104;Nouveau;Hors-sol;Genève-Cité;7.06386442;10.6331854739568
5895;295530813;DD 339349;Bâtiment;;Hab plusieurs logements;1.3.1;Habitation;3;1;8.72;20250630143818;Nouveau;Hors-sol;Onex;245.5534878;62.6884667903759
5896;2035884;DD 339258/1;Bâtiment;;Habitation un logement;1.1.1;Habitation;3;0;3.4;20250624063722;Transformation;Hors-sol;Collex-Bossy;44.98101162;27.0073948412377
5897;295530802;PFED 339204;Bâtiment;;Instal. tech. élec. SIG;4.10.1.6;Equipement collectif;0;1;4.93;20250624085108;Nouveau;Sous-sol;Vernier;70.73989467;34.6999719750159
5898;295530827;DD 339334;Bâtiment;;Hab plusieurs logements;1.3.1;Habitation;3;0;11.35;20250704131056;Nouveau;Hors-sol;Gy;419.54822186;88.7934722521086
5899;295530828;DD 339334;Bâtiment;;Garage privé;5.2;Autre bâtiment;0;1;2.75;20250704132030;Nouveau;Sous-sol;Gy;535.42161141;99.9254436184941
5900;295530829;DD 339484;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;1;0;3.3;20250704140051;Nouveau;Hors-sol;Cologny;37.271455005;25.6494887009243
5901;295530814;DD 339359;Bâtiment;;Hab plusieurs logements;1.3.1;Habitation;3;1;9.41;20250630153039;Nouveau;Hors-sol;Meyrin;228.44505153;68.3753662658008
5902;295530830;APA 339472;Bâtiment;;Garage privé;5.2;Autre bâtiment;1;0;2.5;20250707082251;Nouveau;Hors-sol;Chêne-Bourg;22.80007125;19.6000285037038
5903;295530839;DD 339440;Bâtiment;;Ecole primaire;4.1.3;Equipement collectif;5;1;19.35;20250707114654;Nouveau;Hors-sol;Genève-Petit-Saconnex;1596.132237915;170.946722423916
5904;295530840;DD 328851;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;1;5.56;20250707135453;Nouveau;Hors-sol;Plan-les-Ouates;67.9585108;33.3153199115445
5905;295530841;DD 328851;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;1;5.56;20250707135511;Nouveau;Hors-sol;Plan-les-Ouates;67.9585108;33.3153199115445
5906;295530842;DD 328851;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;1;5.56;20250707135528;Nouveau;Hors-sol;Plan-les-Ouates;67.9585108;33.3153199115445
5907;295530849;APA 339450;Bâtiment;;Garage privé;5.2;Autre bâtiment;1;0;2.85;20250709152550;Nouveau;Hors-sol;Veyrier;43.067689135;26.3560696206333
5908;295530873;DD 112772/2;Bâtiment;;Hab. - rez activités;2.1.1;Mixte: logements/activités ou équipement collectifs;8;0;25.6;20250721150930;Nouveau;Hors-sol;Thônex;681.91423599;124.225548335001
5909;295530874;DD 112772/2;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;0;1;3.5;20250721143310;Nouveau;Sous-sol;Thônex;619.55706258;108.500669228692
5910;295077429;DD 339506;Bâtiment;;Habitation un logement;1.1.1;Habitation;3;0;8.1;20250715110629;Transformation;Hors-sol;Chancy;78.10121103;39.279149898458
5911;295530858;DD 339809/1;Bâtiment;;Hab plusieurs logements;1.3.1;Habitation;6;0;18.1;20250715163419;Nouveau;Hors-sol;Genève-Petit-Saconnex;217.63750334;61.6551065609666
5912;295530857;DD 339809/1;Bâtiment;;Garage privé;5.2;Autre bâtiment;0;1;2.9;20250715163640;Nouveau;Sous-sol;Genève-Petit-Saconnex;1255.72034552;194.273439658186
5913;1015566;DD 339809/1;Bâtiment;;Habitation - activités;2.2.1;Mixte: logements/activités ou équipement collectifs;8;0;3.19;20250715162714;Surelevation;Hors-sol;Genève-Petit-Saconnex;278.948341795;78.176063466851
5914;1015569;DD 339809/1;Bâtiment;;Hab. - rez activités;2.1.1;Mixte: logements/activités ou équipement collectifs;8;0;3.19;20250715162622;Surelevation;Hors-sol;Genève-Petit-Saconnex;192.842071085;61.7500973310135
5915;1015568;DD 339809/1;Bâtiment;;Hab. - rez activités;2.1.1;Mixte: logements/activités ou équipement collectifs;8;0;3.19;20250715162639;Surelevation;Hors-sol;Genève-Petit-Saconnex;225.367024325;67.3129544782321
4741;1020851;APA 331070;Véranda;;Habitation un logement;1.1.1;Habitation;2;;2.5;20240221080718;Transformation;Hors-sol;Meyrin;8.50393619;12.4793774413646
4742;295526118;DD 317035/2;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;1;5.58;20240725161811;Nouveau;Hors-sol;Veyrier;79.68084148;36.8160912175638
4743;295526119;DD 317035/2;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;1;5.58;20240725161811;Nouveau;Hors-sol;Veyrier;79.45679381;36.5796549687538
4744;295528374;DD 327516;Bâtiment;;Hab plusieurs logements;1.3.1;Habitation;4;0;13.06;20230811094606;Nouveau;Hors-sol;Chêne-Bourg;363.012748865;102.429285421721
4745;295528393;DD 327516;Bâtiment;;Hab plusieurs logements;1.3.1;Habitation;4;0;12.86;20230811094614;Nouveau;Hors-sol;Chêne-Bourg;237.206492185;77.2178190609894
4746;295528392;DD 327516;Bâtiment;;Hab plusieurs logements;1.3.1;Habitation;4;0;12.86;20230811094622;Nouveau;Hors-sol;Chêne-Bourg;228.60223198;79.8348587159597
4747;295528391;DD 327516;Bâtiment;;Hab plusieurs logements;1.3.1;Habitation;4;0;12.86;20230811094630;Nouveau;Hors-sol;Chêne-Bourg;234.613450455;82.2047813356417
4748;295528373;DD 327516;Bâtiment;;Garage privé;5.2;Autre bâtiment;0;1;3.6;20230811094732;Nouveau;Sous-sol;Chêne-Bourg;6913.147433805;1016.08214689315
4749;295522469;DD 336490/1;Bâtiment;;Atelier;3.2.2;Activités;1;0;5.67;20250127104611;Transformation;Hors-sol;Vernier;227.3445689;73.373644523187
4750;1010096;DD 336286/1;Bâtiment;;Habitation - activités;2.2.1;Mixte: logements/activités ou équipement collectifs;4;0;9;20250127121031;Surelevation;Hors-sol;Genève-Cité;167.835133085;54.6092879102113
4751;1010095;DD 336286/1;Bâtiment;;Hab. - rez activités;2.1.1;Mixte: logements/activités ou équipement collectifs;4;0;9;20250127121045;Surelevation;Hors-sol;Genève-Cité;160.66958631;53.8210792458466
4752;295520781;DD 321904;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;1;5.59;20220819120409;Nouveau;Hors-sol;Vernier;67.601629285;33.8004930671419
