EGID;VOLUME;SURFACE_TOTALE;SURFACE_PARTAGE;SURFACE_TOTALE_HS;DATE_LEVE;OBJECTID
1024713;2612.75;608.01;0;564.47;20050801;50392
1024323;906.94;296.42;74.61;229.01;20050801;50393
1023725;825.7;317.25;67.62;302.62;20050801;49914
1023726;790.55;267.97;62.91;240.43;20050801;49915
295078807;2292.91;520.67;84.8;498.28;20050801;49916
295078808;1367.58;446.18;258.27;412.69;20050801;49917
295078809;296.77;133.65;31.36;125.35;20050801;49918
295085529;304;167.6;0;143.04;20190608;49919
295077436;329;192.93;0;190.4;20190608;49920
295097612;104;70.99;0;68.69;20190608;49921
295078810;283.06;176.93;51.33;160.28;20050801;49922
295078812;1531.42;503.61;85.35;425.87;20050801;49923
1024345;621.89;226.85;0;220.94;20050801;50081
1024346;607.17;256.61;0;244.55;20050801;50082
1024347;800.66;284.19;0;240.22;20050801;50083
1024348;674.82;213.23;0;203.72;20050801;50084
295097456;70.22;53.01;0;49.82;20050801;50085
295098073;15.52;22.57;0;21.76;20050801;50086
295098077;101.69;88.02;21.76;79.58;20050801;50087
295098079;105.85;65.4;0;61.1;20050801;50088
1028594;5241;1350.37;268.37;1187.05;20190608;50089
1024521;504.62;238.36;17.07;212.35;20050801;50090
295515205;1168;447.9;0;446.11;20190608;50230
295165201;1518;500.89;0;498.2;20190608;50231
295158436;2902;827.83;217.34;823.99;20190608;50232
295510894;2196;498.68;129.76;484.61;20190608;50233
295512760;396;201.14;63.09;198.77;20190608;50234
1025219;812;302.12;0;269.71;20190608;50235
1016422;377;224.53;0;220.47;20190608;50236
1029337;16948;3453.44;626.77;3441.28;20190608;50237
2037845;3711;931.66;0;704.84;20190608;50238
1023981;221.64;148;0;142.94;20050801;50239
1023983;598.69;212.4;212.4;204.19;20050801;50240
295098654;308.8;149.7;19.53;97.79;20050801;50241
295094182;56.19;51.73;0;48.72;20050801;50417
295094611;19.14;29.35;0;26.89;20050801;50418
295094861;257.28;119.91;0;50.78;20050801;50419
295094862;521.83;265.23;86.26;235.99;20050801;50420
295094863;39.06;44.11;11.37;42.86;20050801;50421
295094886;165.29;96.63;28.65;89.61;20050801;50422
295094932;38.96;43.94;11.34;42.96;20050801;50423
295095204;37.55;36.33;0;33.58;20050801;50424
295095205;51.77;45.15;0;42.87;20050801;50425
295095251;50.39;50.24;0;40.98;20050801;50426
1024491;156.23;103.81;11.95;101.17;20050801;50427
1024613;2311.6;511.76;0;368.85;20050801;50428
295091897;33.41;38.2;0;37.04;20050801;49924
295094254;72.44;60.57;0;53.28;20050801;49925
295094438;94.7;55.05;0;50.49;20050801;49926
295094480;278.6;124.59;0;117.9;20050801;49927
295094838;48.09;42.51;0;39.36;20050801;49928
1012813;8435;2145.16;148.26;2136.01;20190608;49929
295095162;334.12;158.98;53.43;155.6;20050801;49930
295095185;145.11;81.78;0;65.43;20050801;49931
295095669;140.62;82.28;43.62;76.75;20050801;49932
295095674;141.68;83.39;21.94;78.1;20050801;49933
1024522;630.22;205.17;17.11;180.41;20050801;50091
1024523;433.43;157.23;0;149.66;20050801;50092
1024524;603.86;208.85;0;201.9;20050801;50093
1024526;497.6;181.34;0;175.17;20050801;50094
1024527;622.4;213;53.43;191.24;20050801;50095
1023956;1278.54;417.41;140.22;398.97;20050801;50096
1031120;957;311.33;0;296.66;20190608;50097
295512213;335;180.43;54.46;178.5;20190608;50098
1023948;876.67;338.02;125.14;325.49;20050801;50099
1023950;3973.28;672.04;0;656.97;20050801;50100
1023951;387.27;207.65;131.47;195.96;20050801;50101
295098665;1733.12;360.58;57.76;351.13;20050801;50242
295076033;180;84.59;0;79.91;20190608;50243
1010270;11535;2029.51;573.28;2022.64;20190608;50244
295517004;66;44.52;0;42.87;20190608;50245
295098902;2013.85;457.72;0;447.02;20050801;50246
295098903;55.38;52.96;0;48.68;20050801;50247
295098939;229.08;139.21;0;130.11;20050801;50248
295098982;77.23;54.46;0;51.26;20050801;50249
295099199;41.75;39.45;0;36.92;20050801;50250
295094148;93.31;96.77;0;86.68;20050801;50251
295094168;57.45;55.21;24.8;44.76;20050801;50252
295095456;495.86;318.05;94.2;270.79;20050801;50371
295095572;36.4;43.9;0;40.93;20050801;50372
295095730;112.93;63.45;14.68;36.82;20050801;50373
295095832;126.78;119.74;43.65;107.94;20050801;50374
1024023;275.59;190.87;110.24;176.33;20050801;50375
1024024;557.1;271.19;128.39;246.55;20050801;50376
1024025;1107.24;421.54;0;389.24;20050801;50377
1024027;389.21;201.27;0;180.46;20050801;50378
1024126;1027.63;398.65;19.15;384.93;20050801;50379
295102142;5576.34;468.36;0;384.73;20050801;49934
295102143;323.8;119.13;0;67.12;20050801;49935
295102144;210.9;106.4;0;97.77;20050801;49936
295102456;109.4;75.25;0;60.38;20050801;49937
295102589;142.96;78.71;0;76.99;20050801;49938
295102608;170.23;152.8;47.61;146.82;20050801;49939
295102827;35.4;36.62;0;34.23;20050801;49940
295071378;32.04;36.25;0;34.7;20050801;49941
295071389;74.03;54.53;0;45.43;20050801;49942
295071606;10.21;18.5;5.51;17.23;20050801;49943
1024028;774.89;304.54;0;297.84;20050801;49944
295084120;1414;599.79;0;593.25;20190608;49945
1023952;374.95;201.57;129.53;198.56;20050801;50102
1023953;383.99;206.09;130.78;187.89;20050801;50103
1023954;374.61;201.32;61.12;190.99;20050801;50104
1023955;1263.33;397.17;67.92;391.4;20050801;50105
295098078;180.53;89.71;0;84.87;20050801;50106
295511019;302;169.59;108.39;169.04;20190608;50107
295512145;373;188.34;102.46;181.78;20190608;50108
295098083;9.98;16.8;0;11.33;20050801;50109
295098088;499.63;262.07;51.95;229.35;20050801;50110
295098090;76.76;71.21;49.98;69.97;20050801;50111
295098093;83.53;73.35;25.1;68.1;20050801;50112
295098103;373.48;164.46;24.93;156.64;20050801;50113
295098111;50.1;46.05;0;42.45;20050801;50114
295060236;3448;994.16;0;970.08;20190608;50253
295094255;146.99;92.37;0;80.55;20050801;50254
295094259;202.33;97.76;0;81.82;20050801;50255
295094266;270.9;146.67;3.05;123.69;20050801;50256
295094269;111.3;75.16;11.58;62.91;20050801;50257
295094378;7.47;10.98;0;10.27;20050801;50258
295094407;149.19;104.07;19.79;93.85;20050801;50259
295094408;50.71;38.33;13.2;33.51;20050801;50260
1024694;5896.86;1028.1;0;887.83;20050801;50261
1024324;890.04;293.09;74.61;214.26;20050801;50394
1024325;837.79;288.33;45.81;212.41;20050801;50395
1024326;785.17;265.13;45.81;198.17;20050801;50396
1024329;919.58;304.63;0;247.25;20050801;50397
1024330;460.11;210.11;0;196.15;20050801;50398
1024331;688.66;285.65;0;252.12;20050801;50399
295090751;17.86;26.07;6.77;25.07;20050801;50400
1024128;3443.63;851.48;2.69;694.51;20050801;50401
1024129;647.33;304.68;122.06;266.15;20050801;50402
295100857;138;81.16;22.32;78.18;20190608;49946
1020584;1056;316.27;71.58;215;20190608;49947
1024029;723.2;224.63;45.69;206.43;20050801;49948
1024030;610.2;263.27;54.45;248.04;20050801;49949
1024031;315.79;190.31;41.53;174.4;20050801;49950
1024032;555.28;299.81;96.25;197.29;20050801;49951
1024033;1129.94;399.11;0;377.09;20050801;49952
1024602;1824.76;548.53;0;404.62;20050801;49953
295098126;62.44;63.45;23.14;62.24;20050801;50115
295098133;110.77;73.14;0;61.8;20050801;50116
295098560;104.02;61.77;0;54.82;20050801;50117
295098569;125.36;81.43;18.35;74.94;20050801;50118
295100144;53.68;51.73;6.89;48.59;20050801;50119
295103657;17.14;26.71;0;24.87;20050801;50120
295103659;196.9;99.71;0;92.34;20050801;50121
1024510;895.5;282.53;0;244.34;20050801;50122
1024511;511.24;164.69;39.74;157.38;20050801;50123
1024512;912.48;331.22;3.23;247.12;20050801;50124
1024350;1154.99;328.17;4.01;234.22;20050801;50125
1024698;4586.64;906.89;0;858.58;20050801;50262
295518088;63872;2552.08;24.4;1353.69;20190608;50263
295515999;493;231.82;161.36;230.52;20190608;50264
295515102;197;113.79;0;111.41;20190608;50265
1024699;3398.09;762.14;13.36;720.05;20050801;50266
2042046;4150.12;662.81;0;543.04;20050801;50267
2042050;137.1;92.54;0;80.48;20050801;50268
2749955;724.9;324.75;279.7;310.18;20050801;50269
2749956;623.52;268.22;268.22;266.44;20050801;50270
3131958;522.26;232.68;55.14;220.25;20050801;50271
1024707;2459.31;612.29;0;591.94;20050801;50351
1024708;934.06;353.29;19.29;339.58;20050801;50352
1024709;894.79;243.81;0;240.02;20050801;50353
295094514;209.65;117.37;0;97.68;20050801;50354
295090473;108.47;70.55;0;56.68;20050801;50355
295075137;47.69;39.84;9.49;36.31;20050801;50356
295084513;181.53;124.09;34.83;109.67;20050801;50357
295084643;199.26;134.55;26.85;110.42;20050801;50358
1024604;933.44;252.54;0;210.62;20050801;49954
1024605;2114.17;465.49;0;420.33;20050801;49955
1024606;2756.43;685.69;87.98;656.79;20050801;49956
1024493;744.44;220.27;16.85;163.13;20050801;49957
1024494;436.47;190.49;16.55;172.21;20050801;49958
1024495;705.71;295.46;42.85;225.22;20050801;49959
1024496;663.96;293.41;85.86;218.67;20050801;49960
1024351;846.19;334.02;0;329.54;20050801;50126
1024352;1240.59;391.51;12.43;293.57;20050801;50127
1024355;647.45;325.22;0;316.65;20050801;50128
1024382;1411.48;478.58;0;425.22;20050801;50129
1024383;1308.37;367.63;0;285.51;20050801;50130
295103678;56.3;52.46;27.16;50.32;20050801;50131
2041792;1460.81;396.19;60.96;389.13;20050801;50132
2041793;1492.83;408.19;60.96;398.87;20050801;50133
295009860;2951.93;819.35;126.61;649.9;20050801;50272
2041778;2543.54;658.95;50.82;636.97;20050801;50273
1023984;580;220.39;115.14;200.72;20050801;50274
1023985;1216.05;342.64;0;256.18;20050801;50275
1023988;1702.08;554.35;0;495.02;20050801;50276
1023989;1044.18;403.3;0;385.96;20050801;50277
1023990;714.51;310.89;0;294.15;20050801;50278
1023991;101.56;80.07;10.27;78.59;20050801;50279
1023992;536.48;288.75;175.13;272.56;20050801;50280
1024127;911.81;391.08;0;308.04;20050801;50380
295094515;100.37;103.79;46.34;72.14;20050801;50381
295094615;41.58;42.35;0;13.75;20050801;50382
295094946;64.43;57.11;16.22;54.31;20050801;50383
295095107;258.92;96.3;0;89.8;20050801;50384
295095365;268.83;142.77;0;132.32;20050801;50385
295095388;661.74;248.31;0;235.63;20050801;50386
295095389;370.28;182.41;0;128.21;20050801;50387
295095390;111.33;93.94;27.49;79.05;20050801;50388
1024497;587.07;228.85;85.77;166.29;20050801;49961
1024498;610.88;235.05;85.17;161.99;20050801;49962
295096151;54.41;47.41;0;39.29;20050801;49963
295096152;6.32;27.18;8.83;17.34;20050801;49964
295095872;1178.49;380.83;0;344.99;20050801;49965
295095927;33.12;34.43;0;31.79;20050801;49966
295096371;110.5;71.63;20.11;70.05;20050801;49967
295096380;38.92;37.38;5.33;35.59;20050801;49968
295096932;108.07;82.03;0;80.18;20050801;49969
295097198;709.27;302.78;237.27;279.66;20050801;49970
2041794;1736.77;475.92;0;415.31;20050801;50134
2041949;645.1;285.85;67.62;280.4;20050801;50135
2041951;892.46;322.95;322.95;306.58;20050801;50136
2041952;1375.29;415.58;0;408.72;20050801;50137
2041953;230.5;108.33;0;98.93;20050801;50138
2041954;184.52;151.4;130.22;147.7;20050801;50139
2041958;718.15;261.28;13;249.28;20050801;50140
1024805;683.09;292.71;64.82;269.24;20050801;50141
1024806;1056.77;317.25;177.02;301.71;20050801;50142
1024808;926.94;347.06;211.38;323.26;20050801;50143
1023993;868.62;349.97;0;319.31;20050801;50281
1023994;473.66;238.37;117.4;234.29;20050801;50282
295105136;8618.21;1519.89;103.37;1500.14;20050801;50283
295105137;22516.61;4720.37;235.71;3523.99;20050801;50284
295105519;34.34;38.6;0;35.59;20050801;50285
295105555;27.82;37.03;6.5;34.22;20050801;50286
1024368;2037.04;568.3;0;379.01;20050801;50287
1024130;667.68;264.02;69.17;251.1;20050801;50403
1024131;499.3;269.76;122.45;249.25;20050801;50404
1024132;856;339.87;25.31;325.92;20050801;50405
295095833;766.71;308.81;13.42;264.22;20050801;50406
1024594;1391.7;411.18;0;373.06;20050801;50407
1024596;2199.12;517.72;0;490.36;20050801;50408
1024333;1069.18;402.16;0;352.57;20050801;49971
1024034;810.76;327.23;0;286.44;20050801;49972
1024035;983.18;354.2;0;306.22;20050801;49973
1024133;229.23;154.75;29.96;150.07;20050801;49974
1024134;974.37;266.05;0;247.7;20050801;49975
1024036;726.91;330.56;0;288.38;20050801;49976
1024037;927.99;326.66;0;301.12;20050801;49977
1024038;509.08;249.49;163.03;232.19;20050801;49978
1024809;2034.15;508.63;0;493.82;20050801;50144
1024810;1334.41;383.13;0;368.68;20050801;50145
1024811;557.4;278.8;99.34;274.81;20050801;50146
1024828;868.38;302.24;85.79;275.39;20050801;50147
1024514;1496.93;489.59;0;345.77;20050801;50148
1024515;1065.65;371.9;63.97;307.08;20050801;50149
1024516;752.57;246.97;0;227.92;20050801;50150
1024519;653.28;279.45;0;212.69;20050801;50151
295098134;107.69;68.92;15.11;66.54;20050801;50152
1024582;1499.76;366.08;27.62;303.94;20050801;50288
1024700;586.78;248.79;23.86;243.28;20050801;50289
1024702;703.19;279.56;0;249.74;20050801;50290
1024703;634.23;321.37;51.22;287.33;20050801;50291
295094437;52.28;62.74;7.27;59.67;20050801;50292
295094452;25.95;35.46;4.13;32.07;20050801;50293
295094456;8.12;16.94;0;14.92;20050801;50294
295094461;14.69;24.23;0;22.17;20050801;50295
295094463;35.79;32.45;8.01;14.22;20050801;50296
295094468;284.09;130.27;0;69.05;20050801;50297
295094479;124.11;120.76;25.2;118.28;20050801;50298
295094483;47.38;45.65;0;43.28;20050801;50299
1010447;8916;2307.82;0;2225.66;20190608;49832
295085186;45.15;41.38;0;38.29;20050801;49833
295085874;80.1;66.9;0;62.71;20050801;49834
295086108;26.86;31.23;9.55;30.72;20050801;49835
295086110;42.18;47.04;16.12;45.18;20050801;49836
295087569;76.19;54.45;9.55;50.84;20050801;49837
295090733;20.52;25.78;0;23.46;20050801;49838
295071414;26835;3287.06;0;3287.06;20190608;49839
295082128;12655;2186.97;51.11;2041.32;20190608;49840
295090740;119.27;76.13;20.4;66.7;20050801;49841
1024482;727.44;251.76;65.32;181.1;20050801;49842
295104764;80.06;58.79;0;53.62;20050801;49979
295104774;48.26;40;8.23;19.38;20050801;49980
295104788;51.45;43.7;0;36.17;20050801;49981
295104793;87.8;74.89;25.25;65.78;20050801;49982
295104959;109.86;68.24;0;63.59;20050801;49983
295104969;117.95;61.63;0;52.4;20050801;49984
295096607;38.87;39.71;0;34.4;20050801;49985
295097440;296.25;123.98;3.26;117.99;20050801;49986
295097441;473.19;245.48;139.58;229.6;20050801;49987
295097452;282.92;118.3;3.33;110.24;20050801;49988
295097834;279.02;163.6;0;158.31;20050801;49989
295097875;92.37;81.14;12.58;75.74;20050801;49990
295097913;37.89;43.79;17.16;38.6;20050801;49991
295098037;65.68;48.75;0;46.48;20050801;49992
295098135;163.72;84.55;0;72.31;20050801;50153
295098136;53.91;55.75;15.52;53.8;20050801;50154
295098137;37.08;37.12;0;31.73;20050801;50155
295098149;60.41;60.52;0;52.43;20050801;50156
295103684;99.87;65.12;32.03;60.74;20050801;50157
295103921;43.28;48.89;18.14;46.89;20050801;50158
295103922;23.85;33.93;0;30.17;20050801;50159
295103944;56.15;54.35;6.62;49.42;20050801;50160
295103945;54.23;51.01;6.56;48.69;20050801;50161
295103949;108.44;68.79;0;45.7;20050801;50162
295103951;72.53;59.78;13.72;57.13;20050801;50163
1023370;6561.62;1443.09;372.07;1437.62;20050801;50164
1023495;625.62;261.61;178.82;261.61;20050801;50165
2041847;5792.74;1172.76;0;1170.27;20050801;50300
295084284;160;96.32;0;89.95;20190608;50301
1016566;7237;1840.6;0;1836.24;20190608;50302
1011331;4477;1150.87;0;1139.3;20190608;50303
295009938;35.47;36.97;0;35.16;20050801;50304
1023673;554.52;227.64;127.78;221.39;20050801;50305
1023674;552.63;226.55;127.24;223.87;20050801;50306
1023675;559.39;227.87;78.56;224.32;20050801;50307
1023676;550.42;229.51;75.95;223.56;20050801;50308
1024991;2623.59;642.04;236.19;595.86;20050801;49843
295515885;648;269.29;43.02;266.74;20190608;49844
295519903;112;71.79;0;70.75;20190608;49845
295517241;3423;859.88;184.84;824.56;20190608;49846
295522312;62;46.14;0;44.59;20190608;49847
295520924;59;58.47;42.22;57.52;20190608;49848
295514248;469;236.54;145.75;235.08;20190608;49849
295518295;106;65.92;20.5;63.95;20190608;49850
295170858;2425;694.41;161.76;674.67;20190608;49851
1016893;547;186.79;0;179.02;20190608;49852
2042280;1700.56;525.83;270.02;506.35;20050801;49853
295098062;103.7;68.92;0;61.26;20050801;49993
295098069;136.92;115.71;16.83;78.67;20050801;49994
1024794;2578.59;652.92;0;543.97;20050801;49995
1024335;944.33;361.99;0;307.64;20050801;49996
295511966;5442;1406.78;329.38;1401.28;20190608;49997
1024336;535.39;245.84;8.62;236.44;20050801;49998
1024337;524.46;266.27;86.53;239.23;20050801;49999
1024338;834.93;226.31;0;215.9;20050801;50000
1024339;877.81;319.97;0;260.72;20050801;50001
1023498;2327.86;671.44;0;668.85;20050801;50166
2041740;35792.99;3545.52;0;3544.07;20050801;50167
295092480;54.77;57.51;0;52.97;20050801;50168
295092488;241.3;125.5;0;120.49;20050801;50169
295092491;285.32;146.17;0;140.27;20050801;50170
295092492;96.67;70.91;0;67.14;20050801;50171
295092506;20.02;35.39;14.45;34.57;20050801;50172
295092514;133.4;106.47;0;102.34;20050801;50173
1023677;544.99;224.86;123.79;216.49;20050801;50309
1023678;544.7;224.02;125.79;215.91;20050801;50310
1023679;547.88;223.43;62.56;221.58;20050801;50311
1023680;450.08;185.14;53.48;172.94;20050801;50312
1023681;419.08;173.35;106.88;170.38;20050801;50313
295105141;138.13;81.93;0;77.56;20050801;50314
295105150;78.71;71.03;0;69.39;20050801;50315
295105513;131.63;79.42;0;76;20050801;50316
295105521;670.33;174.74;0;153.07;20050801;50317
295105527;428.51;215.1;74;201.22;20050801;50318
295105533;111.27;76.12;0;73.86;20050801;50319
295105554;222.25;96.67;0;86.32;20050801;50320
2042300;1125.52;332.23;0;311.48;20050801;49854
2375457;696.15;257.22;208.08;252.4;20050801;49855
2375458;676.46;225.33;225.33;217.04;20050801;49856
2375459;680.54;225.49;0;212.81;20050801;49857
2375460;652.49;216.51;216.51;208.69;20050801;49858
1025015;3143.11;785.86;123.9;639.92;20050801;49859
1025016;2999.19;744.28;162.83;602.58;20050801;49860
295086791;120.05;80.47;0;65.9;20050801;49861
295089293;189.55;100.27;0;89.97;20050801;49862
295090282;130.87;76.2;43.64;68.56;20050801;49863
295095431;156.34;95.37;0;88.4;20050801;50002
1024137;521.54;230.35;0;186.76;20050801;50003
1024138;299.44;205.97;144.7;193.94;20050801;50004
295097202;194.83;138.57;21;113.35;20050801;50005
295097207;830.83;377.01;40.83;320.02;20050801;50006
1024400;824.08;345.78;0;258.2;20050801;50637
1024402;1396.91;454.99;0;397.63;20050801;50638
1024404;536.15;207.73;0;203.03;20050801;50639
295030031;483.26;184.65;0;179.73;20050801;50640
295074656;96.82;87.87;0;83.52;20050801;50641
295078828;6214.16;1229.39;0;1164.18;20050801;50642
295078829;6407.23;872.54;127.15;830.26;20050801;50643
295078830;1056.23;333.97;0;321.42;20050801;50644
295093914;620.76;198.95;0;179.83;20050801;49600
295093944;100.96;70.18;0;68.62;20050801;49601
295104913;108.49;72.94;0;53.25;20050801;49602
295106024;31.33;49.55;7.37;49.02;20050801;49603
1023734;833.16;281.01;21.61;264.75;20050801;49604
1022952;582.38;259.94;75.18;259.94;20050801;49605
1023115;716.17;276.9;0;276.22;20050801;49606
1023201;418.24;198.46;54.44;198.46;20050801;49607
1023202;416.68;193.98;63.01;193.98;20050801;49608
1023251;407.73;202.36;50.38;201.89;20050801;49609
1023254;416.54;204.74;50.38;203.04;20050801;49610
1024316;754.58;250.22;47.25;178.61;20050801;49777
1024317;903.45;291.91;0;227.67;20050801;49778
1024318;624.56;230.52;0;207.69;20050801;49779
1024319;909.68;318.11;49.42;211.36;20050801;49780
1024320;836.43;288.05;49.3;217.66;20050801;49781
1024321;907.41;297.86;76.67;230.01;20050801;49782
1024758;972.25;436.34;245.87;376.49;20050801;49783
1024759;404.41;244.3;101.13;203.67;20050801;49784
1024760;385.02;211.81;74.07;175.5;20050801;49785
295103974;119.27;68.08;0;63.02;20050801;50501
295104048;88.64;62.28;32.81;59.69;20050801;50502
295104049;90.48;62.99;33.22;61.34;20050801;50503
295104050;56.04;53.41;36.89;52.18;20050801;50504
1023042;762;248.15;0;239.41;20190608;50505
295517015;706;296.6;0;291.2;20190608;50506
295104057;192.54;116.77;0;84.67;20050801;50507
295104078;123.72;81.32;0;75.03;20050801;50508
295104097;40.21;40.89;13.59;34.01;20050801;50509
1024616;1341.3;350.81;0;268.96;20050801;50510
1024617;2186.25;469.92;0;352.93;20050801;50511
295091889;309.57;168.83;0;154.27;20050801;50645
295091899;277.69;110.15;0;95.53;20050801;50646
295091914;1596.38;529.55;0;453.95;20050801;50647
295099201;237.5;135.79;0;110.98;20050801;50648
295104058;50.49;49.19;33.69;47.37;20050801;50649
295104089;99.75;60.98;0;58.92;20050801;50650
295104239;71.08;53.72;0;51.41;20050801;50651
295104242;120.89;83.84;16.69;75.76;20050801;50652
295104245;161.15;89.36;0;79.73;20050801;50653
295104247;147.32;95.76;0;82.52;20050801;50654
295104263;102.06;66.12;0;60.34;20050801;50655
295104264;94.33;65.15;40.19;57.15;20050801;50656
295091918;102.06;72.08;0;66.8;20050801;50657
1023258;413.19;207.78;49.41;207.24;20050801;49611
1024095;754.49;383.63;74.2;306.71;20050801;49612
1024096;115.9;74.32;18.5;51.52;20050801;49613
295079083;283.47;152.46;20.75;106.88;20050801;49614
295084224;25.54;40.72;15.23;39.8;20050801;49615
295084281;65.8;67.13;0;63.38;20050801;49616
295084463;22.5;24.65;5.07;23.06;20050801;49617
295084464;152.76;109.7;27.59;104.32;20050801;49618
295084485;40.79;40.79;11.48;30.95;20050801;49619
295084501;53.59;47.68;13.42;39.24;20050801;49620
295085167;163.7;87.2;0;78.64;20050801;49621
295085329;22.56;31.51;8.26;29.35;20050801;49622
295085635;87.25;85.17;17.67;80.45;20050801;49623
1024761;1282.95;457.26;20.69;419.74;20050801;49786
1024762;5025.64;963.73;20.69;887.02;20050801;49787
1024764;370.37;185.87;149.98;168.01;20050801;49788
1024768;2991.49;641.22;0;604.66;20050801;49789
1024769;3241.45;551.6;207.3;522.84;20050801;49790
1024771;1229.42;405.57;19.9;332.69;20050801;49791
1024772;5165;778.79;48.98;698.42;20050801;49792
1024773;1098.71;353.1;0;289.35;20050801;49793
1024618;895.54;303.33;52.65;275.95;20050801;50512
295105506;487.09;252.65;143.41;231.01;20050801;50513
295105532;108.28;70.62;11.78;67.28;20050801;50514
295105536;99.6;79.11;12.58;68.34;20050801;50515
295105537;66.2;54.07;0;44.37;20050801;50516
295097216;494.09;197.57;37.17;181.21;20050801;50517
1024674;2529.29;710.16;0;583.69;20050801;50518
1024558;650.18;292.31;8.23;270.99;20050801;50706
1024560;838.31;262.87;0;201.72;20050801;50707
295104588;118.58;68.57;14.51;64.09;20050801;50708
295104596;27.39;30.75;0;29.59;20050801;50709
295104597;42.5;37.91;11.62;35.89;20050801;50710
295104598;234.89;104.53;19.38;78.75;20050801;50711
1024563;1092.76;410.87;0;320.26;20050801;50712
1024564;763.42;262.79;0;208.16;20050801;50713
1024568;426.09;186.9;0;147.66;20050801;50714
1024853;747.2;217.98;14.2;211.41;20050801;50715
1024855;1152.93;299.81;146.73;290.76;20050801;50716
295104361;321.45;152.09;0;113.06;20050801;49624
295104362;66.58;56.91;0;49.79;20050801;49625
295104437;13.01;18.24;0;17.5;20050801;49626
295104550;89.06;67.27;0;38.29;20050801;49627
295104576;165.85;104.16;0;73.31;20050801;49628
295104933;104.6;59.36;0;53.78;20050801;49629
295104937;150.36;75.36;0;72.51;20050801;49630
1024097;648.3;234.62;27.66;220.66;20050801;49631
1024098;1012.03;355.46;15.3;241.52;20050801;49632
295104914;101.86;69.23;0;54.15;20050801;49633
295104915;91.42;62.16;0;46.9;20050801;49634
1024774;1277.78;405.82;0;330.15;20050801;49794
1024767;584.66;277.07;0;258.51;20050801;49795
295040348;542.66;266.92;124.7;241.98;20050801;49796
295516868;347;190.16;54.68;183.45;20190608;49797
295514772;361;192.03;112.67;191.01;20190608;49798
295040349;594.53;275.32;82.79;258.15;20050801;49799
1024291;671.37;267.15;0;236.15;20050801;49800
1024474;546.82;205.54;22.42;162.98;20050801;49801
1024475;538.13;230.57;0;212.04;20050801;49802
1024675;2502.5;498.54;10.23;353.67;20050801;50519
1024162;2015.93;511.52;0;511.52;20050801;50520
295097221;175.22;68.13;0;56.89;20050801;50521
295097465;13.13;22.11;0;17.95;20050801;50522
2041838;1470.41;394.24;107.42;372.11;20050801;50717
2041965;1575.8;420.39;149.43;397.2;20050801;50718
2041966;478.68;218.94;48.88;210.1;20050801;50719
2041982;399.49;241.32;86.48;222.98;20050801;50720
2749951;436.29;247.37;117.87;237.49;20050801;50721
2749952;613.95;279.12;68.99;240.9;20050801;50722
2749953;260.88;203.87;146.4;198.59;20050801;50723
1024907;3623.45;831.82;222.49;732.36;20050801;50724
1024908;2411.33;642.63;162.48;557.05;20050801;50725
295104916;110.76;71.28;0;58.43;20050801;49635
295104938;132.91;93.37;0;74.71;20050801;49636
295104962;157.72;88.66;0;80.44;20050801;49637
295104970;35.69;38.46;0;34.79;20050801;49638
295104984;367.78;176.15;75.01;167.31;20050801;49639
295105082;251.33;147.75;0;46.86;20050801;49640
295105094;365.42;143.64;0;128.86;20050801;49641
295105113;66.62;64.55;0;44.88;20050801;49642
295105125;104.25;80.81;18.94;72.85;20050801;49643
295104955;361.52;177.17;8.64;120.18;20050801;49644
2042132;518.6;230.98;85.88;227.4;20050801;49645
1006126;447;250.84;0;244.43;20190608;49646
1024476;1317.22;459.91;0;320.1;20050801;49803
1024322;907.61;299.98;76.67;223.3;20050801;49804
295075993;19.53;25.4;0;23.59;20050801;49805
295081160;100.51;74.48;0;69.58;20050801;49806
295085363;61.62;40;0;35.46;20050801;49807
1000055;978;431.2;0;406.92;20190608;49808
295085386;49.57;48.77;0;38.51;20050801;49809
295085882;98.06;78.75;0;76.8;20050801;49810
295085888;277.03;164.97;0;157.07;20050801;49811
295085912;330.14;171.26;11.62;159.04;20050801;49812
1024676;2504.73;518.18;0;347.85;20050801;50523
1024677;1380.34;487.18;0;379.62;20050801;50524
295104098;53.13;45.71;0;44.61;20050801;50525
295104134;101.47;71.93;37.62;70.85;20050801;50526
295104136;89.81;87.55;28.79;57.96;20050801;50527
295104140;129.43;68.68;14.79;26.55;20050801;50528
1024384;1020.51;375.78;0;325.03;20050801;50529
295104606;114.08;69.21;0;62.78;20050801;50749
2749954;949.89;321.59;0;303.61;20050801;50750
3131937;363.39;224.5;172.95;222.63;20050801;50751
295522310;211;94.94;0;86.43;20190608;50752
1023682;426.74;176.91;107.8;171.33;20050801;50753
1023683;447.83;184.64;68.43;174.8;20050801;50754
1023684;526.21;215.36;73.02;212.15;20050801;50755
1023685;543.64;220.42;130.17;211.97;20050801;50756
1023686;524.33;245.93;101.59;208.77;20050801;50757
1023688;523.94;275.23;110.65;262.63;20050801;50758
1023689;481.29;245.33;230.57;239.43;20050801;50759
1023691;509.46;203.31;103.75;190.52;20050801;50760
2042133;244.34;112.83;0;106.57;20050801;49647
2042135;286.88;158.69;18.14;140.45;20050801;49648
2042148;890.16;315.63;90.04;252.85;20050801;49649
2042161;1316.66;399.26;0;333.38;20050801;49650
1024255;547.73;230.9;0;186.62;20050801;49651
